target_speaker	file_basename	beginning_time	end_time	duration_total_speech	duration_overlapping_speech
P03	S01_U04	6480	6540	12.850	8.430
P04	S01_U04	6480	6540	16.770	13.630
P01	S01_U04	6540	6600	25.440	17.160
P02	S01_U04	6540	6600	18.290	13.980
P03	S01_U04	6540	6600	21.410	15.170
P04	S01_U04	6540	6600	22.420	17.000
P01	S01_U04	6600	6660	31.380	11.970
P02	S01_U04	6600	6660	17.470	9.530
P03	S01_U04	6600	6660	14.220	8.810
P04	S01_U04	6600	6660	9.150	4.880
P01	S01_U04	6660	6720	37.220	21.200
P02	S01_U04	6660	6720	15.370	14.870
P03	S01_U04	6660	6720	20.330	12.900
P04	S01_U04	6660	6720	12.220	5.710
P01	S01_U04	6720	6780	22.400	15.520
P02	S01_U04	6720	6780	14.320	11.120
P03	S01_U04	6720	6780	18.410	11.980
P04	S01_U04	6720	6780	16.430	7.820
P01	S01_U04	6780	6840	13.270	9.830
P02	S01_U04	6780	6840	27.980	21.310
P03	S01_U04	6780	6840	24.810	17.140
P04	S01_U04	6780	6840	17.050	12.270
P01	S01_U04	6840	6900	17.340	16.640
P02	S01_U04	6840	6900	15.910	15.480
P03	S01_U04	6840	6900	16.870	12.480
P04	S01_U04	6840	6900	35.250	13.190
P01	S01_U04	6900	6960	17.920	13.920
P02	S01_U04	6900	6960	20.160	15.410
P03	S01_U04	6900	6960	17.830	13.260
P04	S01_U04	6900	6960	25.230	15.010
P01	S01_U04	6960	7020	21.750	16.850
P02	S01_U04	6960	7020	26.870	24.530
P03	S01_U04	6960	7020	16.970	16.850
P04	S01_U04	6960	7020	18.590	11.640
P01	S01_U04	7020	7080	19.890	12.700
P02	S01_U04	7020	7080	13.100	11.020
P03	S01_U04	7020	7080	19.770	10.470
P04	S01_U04	7020	7080	14.090	8.700
P01	S01_U04	7080	7140	19.280	14.940
P02	S01_U04	7080	7140	11.680	9.840
P03	S01_U04	7080	7140	13.080	8.880
P04	S01_U04	7080	7140	14.170	13.170
P01	S01_U04	7140	7200	23.780	19.040
P02	S01_U04	7140	7200	14.060	11.630
P03	S01_U04	7140	7200	23.760	16.520
P04	S01_U04	7140	7200	9.620	5.010
P01	S01_U04	7200	7260	2.970	1.950
P02	S01_U04	7200	7260	11.670	8.320
P03	S01_U04	7200	7260	19.150	8.180
P04	S01_U04	7200	7260	32.650	5.450
P01	S01_U04	7260	7320	2.520	0.600
P02	S01_U04	7260	7320	10.170	9.030
P03	S01_U04	7260	7320	14.360	8.540
P04	S01_U04	7260	7320	42.690	8.250
P01	S01_U04	7320	7380	15.260	7.010
P02	S01_U04	7320	7380	19.740	13.430
P03	S01_U04	7320	7380	20.480	11.790
P04	S01_U04	7320	7380	8.940	1.920
P01	S01_U04	7380	7440	19.630	11.060
P02	S01_U04	7380	7440	14.700	10.240
P03	S01_U04	7380	7440	12.600	7.180
P04	S01_U04	7380	7440	17.600	9.430
P01	S01_U04	7440	7500	27.590	22.990
P02	S01_U04	7440	7500	30.700	23.410
P03	S01_U04	7440	7500	20.030	15.510
P04	S01_U04	7440	7500	11.670	9.470
P01	S01_U04	7500	7560	39.900	31.930
P02	S01_U04	7500	7560	34.460	26.810
P03	S01_U04	7500	7560	21.660	18.700
P04	S01_U04	7500	7560	21.280	15.950
P01	S01_U04	7560	7620	25.500	6.350
P02	S01_U04	7560	7620	19.100	10.300
P03	S01_U04	7560	7620	7.250	4.630
P04	S01_U04	7560	7620	15.210	10.540
P01	S01_U04	7620	7680	27.000	15.230
P02	S01_U04	7620	7680	17.110	16.490
P03	S01_U04	7620	7680	31.940	13.900
P04	S01_U04	7620	7680	7.110	6.940
P01	S01_U04	7680	7740	12.290	11.690
P02	S01_U04	7680	7740	11.770	7.470
P03	S01_U04	7680	7740	33.390	14.260
P04	S01_U04	7680	7740	11.970	5.720
P01	S01_U04	7740	7800	27.140	22.940
P02	S01_U04	7740	7800	34.050	24.770
P03	S01_U04	7740	7800	24.430	18.460
P04	S01_U04	7740	7800	21.470	19.340
P01	S01_U04	7800	7860	12.150	11.320
P02	S01_U04	7800	7860	12.680	11.420
P03	S01_U04	7800	7860	35.650	16.310
P04	S01_U04	7800	7860	14.870	7.180
P01	S01_U04	7860	7920	35.740	32.730
P02	S01_U04	7860	7920	31.840	30.530
P03	S01_U04	7860	7920	39.390	36.010
P04	S01_U04	7860	7920	30.890	26.640
P01	S01_U04	7920	7980	26.430	24.730
P02	S01_U04	7920	7980	30.140	24.380
P03	S01_U04	7920	7980	32.240	23.280
P04	S01_U04	7920	7980	20.450	18.720
P01	S01_U04	7980	8040	35.980	29.420
P02	S01_U04	7980	8040	16.990	14.150
P03	S01_U04	7980	8040	30.950	25.820
P04	S01_U04	7980	8040	16.910	14.960
P01	S01_U04	8040	8100	36.070	26.010
P02	S01_U04	8040	8100	27.780	26.490
P03	S01_U04	8040	8100	21.970	18.800
P04	S01_U04	8040	8100	18.410	16.890
P01	S01_U04	8100	8160	28.030	22.810
P02	S01_U04	8100	8160	22.360	21.200
P03	S01_U04	8100	8160	33.320	19.750
P04	S01_U04	8100	8160	21.330	21.210
P01	S01_U04	8160	8220	49.910	49.910
P02	S01_U04	8160	8220	48.210	47.220
P03	S01_U04	8160	8220	43.120	39.750
P04	S01_U04	8160	8220	39.580	39.580
P01	S01_U04	8220	8280	32.940	29.560
P02	S01_U04	8220	8280	33.920	31.780
P03	S01_U04	8220	8280	30.150	25.650
P04	S01_U04	8220	8280	34.510	30.060
P01	S01_U04	8280	8340	28.960	27.200
P02	S01_U04	8280	8340	19.730	19.180
P03	S01_U04	8280	8340	30.490	17.350
P04	S01_U04	8280	8340	23.980	20.970
P01	S01_U04	8340	8400	26.890	20.600
P02	S01_U04	8340	8400	21.230	19.800
P03	S01_U04	8340	8400	37.880	27.110
P04	S01_U04	8340	8400	18.400	16.510
P01	S01_U04	8400	8460	30.270	22.290
P02	S01_U04	8400	8460	19.370	12.200
P03	S01_U04	8400	8460	28.810	19.170
P04	S01_U04	8400	8460	10.800	7.630
P01	S01_U04	8460	8520	40.640	37.320
P02	S01_U04	8460	8520	17.470	17.050
P03	S01_U04	8460	8520	39.810	31.940
P04	S01_U04	8460	8520	24.150	21.560
P01	S01_U04	8520	8580	25.940	19.500
P02	S01_U04	8520	8580	28.250	25.630
P03	S01_U04	8520	8580	30.530	22.520
P04	S01_U04	8520	8580	17.450	14.360
P01	S01_U04	8580	8640	20.180	17.140
P02	S01_U04	8580	8640	19.560	19.060
P03	S01_U04	8580	8640	42.270	27.740
P04	S01_U04	8580	8640	13.270	12.930
P01	S01_U04	8640	8700	25.620	22.500
P02	S01_U04	8640	8700	37.190	28.300
P03	S01_U04	8640	8700	29.330	24.830
P04	S01_U04	8640	8700	16.430	14.560
P01	S01_U04	8700	8760	30.550	26.940
P02	S01_U04	8700	8760	28.890	21.970
P03	S01_U04	8700	8760	19.300	14.730
P04	S01_U04	8700	8760	25.960	22.970
P01	S01_U04	8760	8820	16.770	14.050
P02	S01_U04	8760	8820	19.620	19.400
P03	S01_U04	8760	8820	37.830	20.230
P04	S01_U04	8760	8820	15.590	10.210
P01	S01_U04	8820	8880	18.930	14.060
P02	S01_U04	8820	8880	22.280	13.970
P03	S01_U04	8820	8880	28.200	13.590
P04	S01_U04	8820	8880	15.220	10.740
P01	S01_U04	8880	8940	31.020	23.680
P02	S01_U04	8880	8940	18.210	16.240
P03	S01_U04	8880	8940	43.210	25.650
P04	S01_U04	8880	8940	10.910	9.400
P01	S01_U04	8940	9000	29.180	26.770
P02	S01_U04	8940	9000	24.080	22.910
P03	S01_U04	8940	9000	37.050	28.230
P04	S01_U04	8940	9000	14.120	11.730
P01	S01_U04	9000	9060	37.630	30.940
P02	S01_U04	9000	9060	39.910	34.320
P03	S01_U04	9000	9060	37.540	33.340
P04	S01_U04	9000	9060	13.920	13.290
P01	S01_U04	9060	9120	26.870	21.780
P02	S01_U04	9060	9120	24.430	20.470
P03	S01_U04	9060	9120	23.990	17.490
P04	S01_U04	9060	9120	17.050	12.240
P01	S01_U04	9120	9180	27.830	18.470
P02	S01_U04	9120	9180	16.130	15.230
P03	S01_U04	9120	9180	23.450	13.390
P04	S01_U04	9120	9180	21.890	18.690
P01	S01_U04	9180	9240	24.450	18.690
P02	S01_U04	9180	9240	22.460	17.420
P03	S01_U04	9180	9240	29.120	17.960
P04	S01_U04	9180	9240	16.440	12.570
P01	S01_U04	9240	9300	25.460	20.760
P02	S01_U04	9240	9300	21.910	19.400
P03	S01_U04	9240	9300	30.580	17.720
P04	S01_U04	9240	9300	25.190	21.260
P01	S01_U04	9300	9360	22.810	16.890
P02	S01_U04	9300	9360	13.290	12.360
P03	S01_U04	9300	9360	29.920	19.380
P04	S01_U04	9300	9360	19.550	15.920
P01	S01_U04	9360	9420	19.980	18.000
P02	S01_U04	9360	9420	27.760	25.290
P03	S01_U04	9360	9420	38.570	28.090
P04	S01_U04	9360	9420	20.770	17.770
P01	S01_U04	9420	9480	33.820	28.150
P02	S01_U04	9420	9480	29.130	25.160
P03	S01_U04	9420	9480	23.120	17.750
P04	S01_U04	9420	9480	12.100	11.510
P01	S01_U04	9480	9540	33.580	30.650
P02	S01_U04	9480	9540	29.260	28.250
P03	S01_U04	9480	9540	29.870	22.760
P04	S01_U04	9480	9540	24.840	23.620
P01	S01_U02	0	60	42.610	14.480
P02	S01_U02	0	60	10.190	4.740
P03	S01_U02	0	60	13.210	9.270
P04	S01_U02	0	60	12.870	11.430
P01	S01_U02	60	120	29.220	10.060
P02	S01_U02	60	120	10.440	4.680
P03	S01_U02	60	120	7.020	4.320
P04	S01_U02	60	120	7.290	4.010
P01	S01_U02	120	180	25.910	15.280
P02	S01_U02	120	180	14.110	10.540
P03	S01_U02	120	180	15.580	13.240
P04	S01_U02	120	180	15.080	9.510
P01	S01_U02	180	240	28.700	10.750
P02	S01_U02	180	240	13.960	6.410
P03	S01_U02	180	240	4.240	4.190
P04	S01_U02	180	240	14.000	10.410
P01	S01_U02	240	300	36.820	13.400
P02	S01_U02	240	300	12.570	6.050
P03	S01_U02	240	300	14.280	7.490
P04	S01_U02	240	300	4.170	3.140
P01	S01_U02	300	360	19.920	3.140
P02	S01_U02	300	360	5.960	2.590
P03	S01_U02	300	360	2.750	1.440
P04	S01_U02	300	360	9.830	2.810
P01	S01_U02	360	420	19.570	8.360
P02	S01_U02	360	420	7.930	4.130
P03	S01_U02	360	420	15.680	8.080
P04	S01_U02	360	420	6.310	1.340
P01	S01_U02	420	480	19.100	6.320
P02	S01_U02	420	480	8.660	0.760
P03	S01_U02	420	480	14.860	4.560
P04	S01_U02	420	480	9.080	5.560
P01	S01_U02	480	540	24.970	4.970
P02	S01_U02	480	540	11.050	3.150
P03	S01_U02	480	540	1.610	1.030
P04	S01_U02	480	540	6.300	2.200
P01	S01_U02	540	600	25.850	6.260
P02	S01_U02	540	600	12.620	6.900
P04	S01_U02	540	600	2.560	2.420
P03	S01_U02	540	600	0.0	0.0
P01	S01_U02	600	660	23.450	10.010
P02	S01_U02	600	660	10.210	7.390
P03	S01_U02	600	660	18.520	5.800
P04	S01_U02	600	660	2.270	1.120
P01	S01_U02	660	720	27.630	16.420
P02	S01_U02	660	720	13.470	6.840
P03	S01_U02	660	720	20.640	13.430
P04	S01_U02	660	720	9.220	6.480
P01	S01_U02	720	780	25.160	13.630
P02	S01_U02	720	780	12.010	6.250
P03	S01_U02	720	780	22.160	12.970
P04	S01_U02	720	780	9.230	2.750
P01	S01_U02	780	840	11.030	3.450
P02	S01_U02	780	840	5.800	3.180
P03	S01_U02	780	840	6.710	1.690
P04	S01_U02	780	840	7.450	2.500
P01	S01_U02	840	900	27.830	8.390
P02	S01_U02	840	900	9.660	9.450
P03	S01_U02	840	900	6.950	1.710
P04	S01_U02	840	900	11.100	7.460
P01	S01_U02	900	960	20.270	4.870
P02	S01_U02	900	960	5.960	2.980
P03	S01_U02	900	960	7.730	4.310
P04	S01_U02	900	960	3.830	0.780
P01	S01_U02	960	1020	17.520	4.240
P02	S01_U02	960	1020	4.860	2.700
P03	S01_U02	960	1020	0.870	0.860
P04	S01_U02	960	1020	2.350	0.680
P01	S01_U02	1020	1080	20.330	5.620
P02	S01_U02	1020	1080	8.460	3.410
P03	S01_U02	1020	1080	9.510	2.890
P04	S01_U02	1020	1080	4.550	1.480
P01	S01_U02	1080	1140	17.570	5.540
P02	S01_U02	1080	1140	9.150	4.810
P03	S01_U02	1080	1140	2.890	0.470
P04	S01_U02	1080	1140	2.840	2.200
P01	S01_U02	1140	1200	34.090	10.430
P02	S01_U02	1140	1200	13.550	8.420
P03	S01_U02	1140	1200	5.970	2.390
P04	S01_U02	1140	1200	8.120	4.450
P01	S01_U02	1200	1260	26.930	6.920
P02	S01_U02	1200	1260	12.160	6.670
P03	S01_U02	1200	1260	4.020	0.140
P04	S01_U02	1200	1260	2.860	0.110
P01	S01_U02	1260	1320	12.400	3.800
P02	S01_U02	1260	1320	3.810	2.090
P03	S01_U02	1260	1320	4.180	1.020
P04	S01_U02	1260	1320	19.150	4.640
P01	S01_U02	1320	1380	28.150	9.300
P02	S01_U02	1320	1380	5.880	5.310
P03	S01_U02	1320	1380	19.000	12.120
P04	S01_U02	1320	1380	13.400	9.540
P01	S01_U02	1380	1440	21.400	15.580
P02	S01_U02	1380	1440	24.700	16.100
P03	S01_U02	1380	1440	6.540	3.740
P04	S01_U02	1380	1440	25.550	13.890
P01	S01_U02	1440	1500	17.810	6.730
P02	S01_U02	1440	1500	9.110	3.780
P03	S01_U02	1440	1500	1.020	0.260
P04	S01_U02	1440	1500	9.720	3.730
P01	S01_U02	1500	1560	17.980	8.250
P02	S01_U02	1500	1560	14.770	7.680
P03	S01_U02	1500	1560	12.310	5.380
P04	S01_U02	1500	1560	5.340	1.790
P01	S01_U02	1560	1620	22.020	8.800
P02	S01_U02	1560	1620	15.280	9.840
P03	S01_U02	1560	1620	16.550	9.700
P04	S01_U02	1560	1620	9.310	4.370
P01	S01_U02	1620	1680	25.580	12.800
P02	S01_U02	1620	1680	18.970	15.330
P03	S01_U02	1620	1680	18.990	11.760
P04	S01_U02	1620	1680	19.520	13.470
P01	S01_U02	1680	1740	21.710	9.170
P02	S01_U02	1680	1740	14.000	8.550
P03	S01_U02	1680	1740	6.660	3.730
P04	S01_U02	1680	1740	12.560	7.500
P01	S01_U02	1740	1800	20.730	6.300
P02	S01_U02	1740	1800	7.120	2.770
P03	S01_U02	1740	1800	11.330	3.590
P04	S01_U02	1740	1800	14.950	6.370
P01	S01_U02	1800	1860	31.110	11.730
P02	S01_U02	1800	1860	18.810	7.130
P03	S01_U02	1800	1860	3.980	2.890
P04	S01_U02	1800	1860	14.970	8.780
P01	S01_U02	1860	1920	38.470	11.520
P02	S01_U02	1860	1920	8.310	6.270
P03	S01_U02	1860	1920	5.810	3.580
P04	S01_U02	1860	1920	13.570	5.490
P01	S01_U02	1920	1980	30.550	10.490
P02	S01_U02	1920	1980	8.000	6.190
P03	S01_U02	1920	1980	19.430	10.630
P04	S01_U02	1920	1980	10.200	5.150
P01	S01_U02	1980	2040	30.280	6.670
P02	S01_U02	1980	2040	6.540	2.190
P03	S01_U02	1980	2040	16.540	5.850
P04	S01_U02	1980	2040	9.500	2.670
P01	S01_U02	2040	2100	27.570	8.640
P02	S01_U02	2040	2100	5.680	2.020
P03	S01_U02	2040	2100	24.120	10.520
P04	S01_U02	2040	2100	8.570	3.710
P01	S01_U02	2100	2160	14.860	5.830
P02	S01_U02	2100	2160	3.050	1.820
P03	S01_U02	2100	2160	13.120	2.130
P04	S01_U02	2100	2160	23.590	3.880
P01	S01_U02	2160	2220	24.330	10.060
P02	S01_U02	2160	2220	6.660	2.890
P03	S01_U02	2160	2220	17.220	6.580
P04	S01_U02	2160	2220	5.120	4.080
P01	S01_U02	2220	2280	28.320	9.670
P02	S01_U02	2220	2280	10.980	3.640
P03	S01_U02	2220	2280	17.440	6.880
P04	S01_U02	2220	2280	4.120	0.650
P01	S01_U02	2280	2340	28.550	9.200
P02	S01_U02	2280	2340	6.280	2.860
P03	S01_U02	2280	2340	1.150	1.080
P04	S01_U02	2280	2340	18.430	9.350
P01	S01_U02	2340	2400	42.500	4.750
P02	S01_U02	2340	2400	2.210	2.210
P03	S01_U02	2340	2400	1.140	0.560
P04	S01_U02	2340	2400	7.540	2.950
P01	S01_U02	2400	2460	33.460	5.920
P02	S01_U02	2400	2460	5.800	2.200
P03	S01_U02	2400	2460	1.490	0.820
P04	S01_U02	2400	2460	9.850	4.580
P01	S01_U02	2460	2520	16.530	7.380
P02	S01_U02	2460	2520	6.100	4.310
P03	S01_U02	2460	2520	22.070	5.330
P04	S01_U02	2460	2520	6.860	1.280
P01	S01_U02	2520	2580	31.500	10.670
P02	S01_U02	2520	2580	8.080	3.980
P03	S01_U02	2520	2580	8.400	5.890
P04	S01_U02	2520	2580	10.890	5.060
P01	S01_U02	2580	2640	30.420	12.370
P02	S01_U02	2580	2640	7.240	3.580
P03	S01_U02	2580	2640	13.800	7.470
P04	S01_U02	2580	2640	14.670	6.180
P01	S01_U02	2640	2700	17.760	11.140
P02	S01_U02	2640	2700	4.380	1.700
P03	S01_U02	2640	2700	26.080	13.220
P04	S01_U02	2640	2700	19.200	12.310
P01	S01_U02	2700	2760	12.550	3.860
P02	S01_U02	2700	2760	7.790	1.660
P03	S01_U02	2700	2760	6.350	1.890
P04	S01_U02	2700	2760	12.820	4.510
P01	S01_U02	2760	2820	26.540	8.190
P02	S01_U02	2760	2820	4.070	0.880
P03	S01_U02	2760	2820	3.960	3.650
P04	S01_U02	2760	2820	20.180	5.540
P01	S01_U02	2820	2880	23.130	10.070
P02	S01_U02	2820	2880	8.130	4.970
P03	S01_U02	2820	2880	3.820	2.190
P04	S01_U02	2820	2880	29.500	8.390
P02	S01_U02	2880	2940	3.870	1.550
P03	S01_U02	2880	2940	19.230	2.970
P04	S01_U02	2880	2940	26.620	1.420
P01	S01_U02	2880	2940	0.0	0.0
P01	S01_U02	2940	3000	12.630	4.980
P02	S01_U02	2940	3000	5.800	2.270
P03	S01_U02	2940	3000	25.080	4.070
P04	S01_U02	2940	3000	2.280	1.480
P01	S01_U02	3000	3060	13.580	7.810
P02	S01_U02	3000	3060	14.590	6.530
P03	S01_U02	3000	3060	15.070	4.690
P04	S01_U02	3000	3060	8.860	3.600
P01	S01_U02	3060	3120	35.150	2.240
P02	S01_U02	3060	3120	2.200	0.370
P03	S01_U02	3060	3120	5.430	2.220
P04	S01_U02	3060	3120	3.510	0.390
P01	S01_U02	3120	3180	47.510	4.630
P02	S01_U02	3120	3180	8.520	3.920
P03	S01_U02	3120	3180	4.220	3.530
P04	S01_U02	3120	3180	3.130	2.400
P01	S01_U02	3180	3240	30.890	11.090
P02	S01_U02	3180	3240	8.410	6.860
P03	S01_U02	3180	3240	11.580	3.140
P04	S01_U02	3180	3240	12.320	7.470
P01	S01_U02	3240	3300	32.170	6.290
P02	S01_U02	3240	3300	4.760	3.650
P03	S01_U02	3240	3300	5.760	1.760
P04	S01_U02	3240	3300	12.920	6.400
P01	S01_U02	3300	3360	23.620	8.740
P02	S01_U02	3300	3360	6.470	3.680
P03	S01_U02	3300	3360	21.300	7.060
P04	S01_U02	3300	3360	6.790	3.730
P01	S01_U02	3360	3420	7.030	3.610
P02	S01_U02	3360	3420	12.770	5.690
P03	S01_U02	3360	3420	31.420	5.430
P04	S01_U02	3360	3420	4.070	1.130
P01	S01_U02	3420	3480	15.140	6.200
P02	S01_U02	3420	3480	4.810	3.270
P03	S01_U02	3420	3480	11.920	4.000
P04	S01_U02	3420	3480	19.380	4.410
P01	S01_U02	3480	3540	0.500	0.500
P02	S01_U02	3480	3540	2.840	1.650
P04	S01_U02	3480	3540	54.600	2.010
P03	S01_U02	3480	3540	0.0	0.0
P01	S01_U02	3540	3600	12.130	7.180
P02	S01_U02	3540	3600	10.640	3.440
P03	S01_U02	3540	3600	5.720	3.680
P04	S01_U02	3540	3600	32.900	7.510
P01	S01_U02	3600	3660	8.470	7.760
P02	S01_U02	3600	3660	9.390	9.390
P03	S01_U02	3600	3660	21.150	11.690
P04	S01_U02	3600	3660	39.840	9.630
P01	S01_U02	3660	3720	17.820	9.340
P02	S01_U02	3660	3720	12.130	9.930
P03	S01_U02	3660	3720	25.720	9.730
P04	S01_U02	3660	3720	14.930	8.630
P01	S01_U02	3720	3780	7.900	4.440
P02	S01_U02	3720	3780	6.960	4.440
P03	S01_U02	3720	3780	9.470	7.650
P04	S01_U02	3720	3780	38.000	6.700
P01	S01_U02	3780	3840	21.400	10.330
P02	S01_U02	3780	3840	6.990	3.630
P03	S01_U02	3780	3840	2.440	1.480
P04	S01_U02	3780	3840	34.110	10.950
P01	S01_U02	3840	3900	19.010	13.030
P02	S01_U02	3840	3900	7.480	6.710
P03	S01_U02	3840	3900	14.870	7.940
P04	S01_U02	3840	3900	40.700	16.140
P01	S01_U02	3900	3960	22.250	14.930
P02	S01_U02	3900	3960	9.300	7.540
P03	S01_U02	3900	3960	6.370	2.660
P04	S01_U02	3900	3960	33.430	11.630
P01	S01_U02	3960	4020	12.350	5.840
P02	S01_U02	3960	4020	6.530	5.680
P03	S01_U02	3960	4020	32.380	15.480
P04	S01_U02	3960	4020	25.480	11.620
P01	S01_U02	4020	4080	9.280	9.230
P02	S01_U02	4020	4080	15.340	14.080
P03	S01_U02	4020	4080	6.030	4.620
P04	S01_U02	4020	4080	54.130	15.710
P01	S01_U02	4080	4140	10.380	6.650
P02	S01_U02	4080	4140	5.560	5.370
P03	S01_U02	4080	4140	9.510	5.130
P04	S01_U02	4080	4140	46.380	10.650
P01	S01_U02	4140	4200	4.940	4.630
P02	S01_U02	4140	4200	24.470	17.690
P03	S01_U02	4140	4200	20.640	14.480
P04	S01_U02	4140	4200	33.590	13.200
P01	S01_U02	4200	4260	3.220	2.550
P02	S01_U02	4200	4260	5.620	4.630
P03	S01_U02	4200	4260	40.290	12.120
P04	S01_U02	4200	4260	21.540	10.820
P01	S01_U02	4260	4320	3.840	3.840
P02	S01_U02	4260	4320	8.290	8.260
P03	S01_U02	4260	4320	29.660	13.470
P04	S01_U02	4260	4320	34.560	12.080
P01	S01_U02	4320	4380	18.040	10.830
P02	S01_U02	4320	4380	17.340	12.240
P03	S01_U02	4320	4380	23.200	14.540
P04	S01_U02	4320	4380	18.490	7.010
P01	S01_U02	4380	4440	24.840	17.880
P02	S01_U02	4380	4440	20.970	17.390
P03	S01_U02	4380	4440	27.940	18.920
P04	S01_U02	4380	4440	15.240	12.060
P01	S01_U02	4440	4500	30.410	9.750
P02	S01_U02	4440	4500	10.370	7.120
P03	S01_U02	4440	4500	20.220	5.810
P04	S01_U02	4440	4500	7.500	5.410
P01	S01_U02	4500	4560	47.870	9.310
P02	S01_U02	4500	4560	2.730	2.670
P03	S01_U02	4500	4560	7.770	6.440
P04	S01_U02	4500	4560	9.920	4.170
P01	S01_U02	4560	4620	22.760	14.040
P02	S01_U02	4560	4620	8.230	8.210
P03	S01_U02	4560	4620	16.530	9.630
P04	S01_U02	4560	4620	39.940	20.980
P01	S01_U02	4620	4680	12.090	9.520
P02	S01_U02	4620	4680	7.900	7.500
P03	S01_U02	4620	4680	14.230	9.190
P04	S01_U02	4620	4680	34.400	7.340
P01	S01_U02	4680	4740	23.250	17.020
P02	S01_U02	4680	4740	16.120	13.750
P03	S01_U02	4680	4740	20.790	14.090
P04	S01_U02	4680	4740	16.070	10.340
P01	S01_U02	4740	4800	23.260	9.780
P02	S01_U02	4740	4800	14.230	9.030
P03	S01_U02	4740	4800	11.360	4.970
P04	S01_U02	4740	4800	12.490	3.470
P01	S01_U02	4800	4860	29.810	12.880
P02	S01_U02	4800	4860	10.070	8.110
P03	S01_U02	4800	4860	13.310	6.650
P04	S01_U02	4800	4860	20.830	10.030
P01	S01_U02	4860	4920	6.900	4.980
P02	S01_U02	4860	4920	3.660	3.540
P03	S01_U02	4860	4920	6.730	4.130
P04	S01_U02	4860	4920	32.500	4.530
P01	S01_U02	4920	4980	21.400	8.950
P02	S01_U02	4920	4980	10.910	9.800
P03	S01_U02	4920	4980	8.410	8.080
P04	S01_U02	4920	4980	32.820	11.690
P01	S01_U02	4980	5040	16.270	11.460
P02	S01_U02	4980	5040	10.610	10.090
P03	S01_U02	4980	5040	19.010	12.020
P04	S01_U02	4980	5040	17.580	12.820
P01	S01_U02	5040	5100	14.190	12.460
P02	S01_U02	5040	5100	16.420	13.320
P03	S01_U02	5040	5100	17.190	9.180
P04	S01_U02	5040	5100	34.990	15.440
P01	S01_U02	5100	5160	12.140	9.030
P02	S01_U02	5100	5160	6.370	5.270
P03	S01_U02	5100	5160	10.950	7.240
P04	S01_U02	5100	5160	46.380	15.120
P01	S01_U02	5160	5220	11.470	10.780
P02	S01_U02	5160	5220	13.320	12.810
P03	S01_U02	5160	5220	30.990	15.730
P04	S01_U02	5160	5220	33.800	14.690
P01	S01_U02	5220	5280	18.940	16.590
P02	S01_U02	5220	5280	16.270	16.160
P03	S01_U02	5220	5280	32.410	20.810
P04	S01_U02	5220	5280	28.380	13.800
P01	S01_U02	5280	5340	7.780	6.630
P02	S01_U02	5280	5340	5.920	5.630
P03	S01_U02	5280	5340	35.390	10.870
P04	S01_U02	5280	5340	25.660	10.150
P01	S01_U02	5340	5400	11.420	10.100
P02	S01_U02	5340	5400	8.860	6.370
P03	S01_U02	5340	5400	44.640	8.590
P04	S01_U02	5340	5400	9.530	7.830
P01	S01_U02	5400	5460	10.950	7.670
P02	S01_U02	5400	5460	11.720	8.790
P03	S01_U02	5400	5460	27.150	14.990
P04	S01_U02	5400	5460	28.060	9.400
P01	S01_U02	5460	5520	5.890	4.800
P02	S01_U02	5460	5520	13.370	7.550
P03	S01_U02	5460	5520	34.810	11.380
P04	S01_U02	5460	5520	18.670	8.220
P01	S01_U02	5520	5580	4.120	1.270
P02	S01_U02	5520	5580	42.660	18.330
P03	S01_U02	5520	5580	21.100	13.930
P04	S01_U02	5520	5580	11.970	8.170
P01	S01_U02	5580	5640	2.800	2.800
P02	S01_U02	5580	5640	34.010	8.620
P03	S01_U02	5580	5640	22.230	8.490
P04	S01_U02	5580	5640	7.380	2.810
P01	S01_U02	5640	5700	41.480	19.940
P02	S01_U02	5640	5700	17.510	12.570
P03	S01_U02	5640	5700	12.210	9.110
P04	S01_U02	5640	5700	20.580	15.940
P01	S01_U02	5700	5760	32.430	20.480
P02	S01_U02	5700	5760	15.940	14.190
P03	S01_U02	5700	5760	29.940	19.580
P04	S01_U02	5700	5760	18.910	14.270
P01	S01_U02	5760	5820	13.590	5.440
P02	S01_U02	5760	5820	8.120	3.720
P03	S01_U02	5760	5820	8.250	6.490
P04	S01_U02	5760	5820	10.140	1.900
P01	S01_U02	5820	5880	15.310	8.470
P02	S01_U02	5820	5880	15.020	8.480
P03	S01_U02	5820	5880	7.880	0.720
P04	S01_U02	5820	5880	3.440	1.660
P01	S01_U02	5880	5940	10.230	0.900
P02	S01_U02	5880	5940	5.040	1.620
P03	S01_U02	5880	5940	3.230	1.160
P04	S01_U02	5880	5940	2.410	0.770
P01	S01_U02	5940	6000	12.070	6.170
P02	S01_U02	5940	6000	9.810	5.010
P03	S01_U02	5940	6000	2.540	0.970
P04	S01_U02	5940	6000	8.150	0.960
P01	S01_U02	6000	6060	10.150	2.000
P02	S01_U02	6000	6060	4.850	0.620
P03	S01_U02	6000	6060	9.160	2.590
P04	S01_U02	6000	6060	2.580	1.210
P01	S01_U02	6060	6120	23.100	8.830
P02	S01_U02	6060	6120	14.280	10.250
P03	S01_U02	6060	6120	9.720	7.120
P04	S01_U02	6060	6120	6.170	4.450
P01	S01_U02	6120	6180	44.680	20.350
P02	S01_U02	6120	6180	8.670	7.780
