speaker	model_number	filename	onset	offset
P47	85	S21_U02	5193.67	5194.7
P47	85	S21_U02	5195.55	5197.4
P47	85	S21_U02	5198.4	5199.04
P47	85	S21_U02	5199.61	5199.62
P47	85	S21_U02	5212.44	5213.9
P47	85	S21_U02	5216.4	5217.55
P47	85	S21_U02	5222.03	5224.77
P47	85	S21_U02	5227.97	5230.48
P47	85	S21_U02	5234.46	5236.39
P47	85	S21_U02	5242.9	5243.47
P45	90	S21_U02	4876.87	4877.93
P45	90	S21_U02	4882.99	4883.44
P45	90	S21_U02	4905.94	4906.56
P45	90	S21_U02	4936.24	4936.89
P45	90	S21_U02	4938.69	4939.13
P45	90	S21_U02	4943.57	4944.61
P45	90	S21_U02	4954.32	4954.42
P45	90	S21_U02	4956.97	4957.56
P45	90	S21_U02	4979.24	4979.84
P45	90	S21_U02	4982.67	4982.71
P45	90	S21_U02	5002.59	5003.1
P45	90	S21_U02	5010.77	5011.27
P45	90	S21_U02	5013.72	5014.29
P45	90	S21_U02	5023.17	5024.57
P45	90	S21_U02	5031.17	5031.54
P45	90	S21_U02	5045.07	5046.16
P45	90	S21_U02	5049.85	5051.36
P45	90	S21_U02	5054.13	5054.41
P45	90	S21_U02	5056.62	5057.39
P45	90	S21_U02	5058.57	5059.12
P45	90	S21_U02	5060.07	5061.85
P45	90	S21_U02	5073.54	5073.63
P45	90	S21_U02	5095.17	5096.12
P45	90	S21_U02	5113.59	5114.16
P45	90	S21_U02	5128.54	5129.55
P45	90	S21_U02	5131.85	5132.11
P45	90	S21_U02	5134.54	5135.17
P45	90	S21_U02	5159.44	5160.02
P45	90	S21_U02	5162.02	5162.39
P45	90	S21_U02	5163.02	5163.25
P45	90	S21_U02	5164.25	5164.87
P45	90	S21_U02	5171.2	5172.12
P45	90	S21_U02	5172.22	5173.14
P45	90	S21_U02	5177.33	5178.4
P45	90	S21_U02	5183.45	5185.95
P45	90	S21_U02	5188.88	5188.9
P45	90	S21_U02	5197.4	5197.53
P45	90	S21_U02	5201.76	5201.88
P45	90	S21_U02	5240.86	5241.57
P45	90	S21_U02	5255.63	5258.03
P45	90	S21_U02	5258.43	5259.19
P45	90	S21_U02	5267.84	5270.93
P46	206	S21_U02	5142.41	5143.06
P46	206	S21_U02	5144.43	5145.1
P46	206	S21_U02	5151.55	5152.1
P46	206	S21_U02	5156.74	5159.39
P46	206	S21_U02	5165.32	5167.08
P46	206	S21_U02	5167.92	5169.05
P46	206	S21_U02	5174.32	5177.15
P46	206	S21_U02	5179.83	5180.42
P46	206	S21_U02	5186.33	5187.8
P46	206	S21_U02	5204.82	5205.3
P46	206	S21_U02	5205.33	5205.98
P46	206	S21_U02	5207.65	5209.18
P46	206	S21_U02	5214.58	5216.29
P46	206	S21_U02	5218.52	5219.03
P46	206	S21_U02	5219.03	5221.03
P46	206	S21_U02	5230.72	5231.65
P46	206	S21_U02	5237.85	5237.86
P46	206	S21_U02	5248.56	5248.59
P46	206	S21_U02	5265.25	5266.87
P46	206	S21_U02	5266.87	5267.2
P46	206	S21_U02	5271.73	5272.95
P46	206	S21_U02	5295.38	5296.05
P46	206	S21_U02	5307.87	5309.84
P46	206	S21_U02	5314.04	5314.16
P46	206	S21_U02	5315.7	5315.73
P46	206	S21_U02	5317.24	5319.49
P46	206	S21_U02	5321.32	5327.72
P45	91	S21_U02	5273.73	5277.0
P45	91	S21_U02	5283.57	5285.42
P45	91	S21_U02	5286.58	5287.96
P45	91	S21_U02	5292.78	5295.18
P45	91	S21_U02	5300.1	5300.93
P45	91	S21_U02	5301.78	5301.98
P45	91	S21_U02	5306.58	5307.62
P45	91	S21_U02	5311.66	5311.84
P45	91	S21_U02	5312.02	5313.34
P45	91	S21_U02	5373.12	5374.19
P45	91	S21_U02	5374.27	5376.87
P45	91	S21_U02	5378.67	5379.4
P45	91	S21_U02	5381.12	5383.45
P45	91	S21_U02	5391.07	5392.27
P45	91	S21_U02	5392.27	5394.27
P45	91	S21_U02	5394.27	5394.4
P45	91	S21_U02	5399.78	5400.39
P45	91	S21_U02	5423.77	5424.41
P45	91	S21_U02	5425.59	5426.83
P45	91	S21_U02	5429.04	5431.93
P45	91	S21_U02	5434.4	5435.91
P45	91	S21_U02	5435.91	5436.72
P46	207	S21_U02	5331.46	5333.63
P46	207	S21_U02	5334.24	5334.41
P46	207	S21_U02	5339.12	5340.43
P46	207	S21_U02	5340.43	5341.77
P46	207	S21_U02	5341.77	5343.87
P46	207	S21_U02	5345.4	5346.92
P46	207	S21_U02	5346.92	5348.17
P46	207	S21_U02	5348.47	5349.24
P46	207	S21_U02	5352.45	5353.58
P46	207	S21_U02	5360.89	5361.57
P46	207	S21_U02	5362.69	5363.39
P46	207	S21_U02	5365.06	5366.95
P46	207	S21_U02	5377.83	5378.57
P46	207	S21_U02	5379.43	5379.55
P46	207	S21_U02	5389.77	5391.03
P46	207	S21_U02	5395.27	5395.31
P46	207	S21_U02	5395.31	5396.31
P46	207	S21_U02	5397.96	5399.69
P46	207	S21_U02	5400.45	5400.94
P46	207	S21_U02	5401.16	5402.43
P46	207	S21_U02	5417.19	5418.08
P46	207	S21_U02	5419.42	5420.74
P46	207	S21_U02	5421.68	5423.59
P46	207	S21_U02	5424.99	5425.53
P46	207	S21_U02	5427.31	5428.42
P46	207	S21_U02	5432.62	5434.34
P46	207	S21_U02	5437.85	5440.14
P47	86	S21_U02	5244.08	5246.35
P47	86	S21_U02	5250.11	5252.91
P47	86	S21_U02	5252.91	5253.49
P47	86	S21_U02	5262.28	5265.07
P47	86	S21_U02	5271.0	5271.07
P47	86	S21_U02	5287.98	5288.09
P47	86	S21_U02	5298.22	5299.76
P47	86	S21_U02	5301.2	5301.73
P47	86	S21_U02	5302.43	5304.03
P47	86	S21_U02	5320.15	5320.82
P47	86	S21_U02	5334.75	5335.66
P47	86	S21_U02	5335.72	5336.09
P47	86	S21_U02	5336.67	5337.11
P47	86	S21_U02	5343.97	5344.7
P47	86	S21_U02	5349.95	5350.21
P47	86	S21_U02	5351.47	5351.55
P47	86	S21_U02	5359.36	5360.05
P47	86	S21_U02	5361.58	5362.67
P47	86	S21_U02	5368.33	5369.35
P47	86	S21_U02	5370.68	5371.69
P47	86	S21_U02	5473.56	5474.45
P47	86	S21_U02	5474.45	5476.02
P47	86	S21_U02	5478.53	5483.93
P47	86	S21_U02	5483.93	5485.0
P47	86	S21_U02	5487.88	5488.45
P47	86	S21_U02	5492.19	5493.47
P46	208	S21_U02	5441.71	5443.51
P46	208	S21_U02	5446.0	5446.05
P46	208	S21_U02	5451.78	5453.92
P46	208	S21_U02	5455.43	5458.33
P46	208	S21_U02	5458.67	5460.73
P46	208	S21_U02	5468.35	5468.48
P46	208	S21_U02	5469.15	5469.7
P46	208	S21_U02	5485.88	5486.13
P46	208	S21_U02	5493.88	5494.1
P46	208	S21_U02	5499.42	5501.64
P46	208	S21_U02	5506.1	5510.36
P46	208	S21_U02	5510.36	5514.69
P46	208	S21_U02	5523.56	5529.16
P46	208	S21_U02	5529.16	5530.74
P46	208	S21_U02	5530.74	5537.39
P46	209	S21_U02	5537.39	5539.14
P46	209	S21_U02	5540.08	5557.08
P46	209	S21_U02	5557.08	5560.49
P46	209	S21_U02	5565.05	5565.23
P46	209	S21_U02	5571.17	5572.29
P46	209	S21_U02	5582.81	5584.45
P46	209	S21_U02	5591.8	5592.16
P46	209	S21_U02	5596.48	5600.25
P46	209	S21_U02	5600.27	5605.97
P47	87	S21_U02	5494.28	5496.84
P47	87	S21_U02	5504.93	5505.82
P47	87	S21_U02	5515.71	5517.4
P47	87	S21_U02	5562.97	5564.31
P47	87	S21_U02	5566.37	5567.37
P47	87	S21_U02	5567.37	5568.09
P47	87	S21_U02	5568.09	5569.4
P47	87	S21_U02	5569.4	5569.71
P47	87	S21_U02	5573.39	5574.28
P47	87	S21_U02	5579.14	5580.34
P47	87	S21_U02	5580.89	5581.97
P47	87	S21_U02	5584.49	5585.99
P47	87	S21_U02	5590.09	5591.68
P47	87	S21_U02	5592.34	5593.06
P47	87	S21_U02	5612.32	5612.97
P47	87	S21_U02	5613.17	5614.94
P47	87	S21_U02	5616.71	5618.17
P47	87	S21_U02	5619.83	5621.91
P47	87	S21_U02	5623.96	5624.05
P47	87	S21_U02	5624.46	5625.63
P47	87	S21_U02	5628.95	5630.63
P47	87	S21_U02	5637.38	5637.75
P47	87	S21_U02	5638.27	5640.21
P47	87	S21_U02	5641.1	5643.5
P46	210	S21_U02	5608.97	5612.29
P46	210	S21_U02	5615.0	5615.7
P46	210	S21_U02	5618.52	5618.93
P46	210	S21_U02	5648.24	5650.36
P46	210	S21_U02	5655.18	5658.4
P46	210	S21_U02	5661.49	5663.16
P46	210	S21_U02	5663.16	5665.16
P46	210	S21_U02	5665.16	5666.75
P46	210	S21_U02	5666.84	5667.56
P46	210	S21_U02	5667.73	5668.93
P46	210	S21_U02	5668.93	5669.5
P46	210	S21_U02	5679.7	5679.87
P46	210	S21_U02	5690.78	5692.1
P46	210	S21_U02	5695.44	5695.95
P46	210	S21_U02	5703.37	5703.57
P46	210	S21_U02	5706.44	5707.37
P46	210	S21_U02	5711.58	5713.13
P46	210	S21_U02	5713.13	5715.13
P46	210	S21_U02	5718.34	5718.38
P46	210	S21_U02	5721.21	5722.21
P46	210	S21_U02	5723.3	5723.49
P46	210	S21_U02	5726.73	5728.13
P46	210	S21_U02	5730.11	5730.66
P46	210	S21_U02	5731.28	5733.96
P46	211	S21_U02	5733.96	5741.36
P46	211	S21_U02	5741.6	5746.91
P46	211	S21_U02	5748.57	5749.46
P46	211	S21_U02	5753.46	5756.89
P46	211	S21_U02	5756.89	5762.49
P46	211	S21_U02	5772.37	5772.86
P46	211	S21_U02	5776.6	5780.37
P46	211	S21_U02	5780.37	5783.6
P48	50	S21_U02	5232.82	5234.27
P48	50	S21_U02	5238.5	5239.52
P48	50	S21_U02	5241.55	5242.46
P48	50	S21_U02	5278.29	5280.15
P48	50	S21_U02	5280.26	5282.68
P48	50	S21_U02	5285.46	5286.23
P48	50	S21_U02	5310.4	5310.88
P48	50	S21_U02	5329.06	5329.89
P48	50	S21_U02	5329.89	5330.83
P48	50	S21_U02	5333.8	5333.82
P48	50	S21_U02	5337.12	5337.86
P48	50	S21_U02	5337.86	5338.12
P48	50	S21_U02	5355.25	5356.13
P48	50	S21_U02	5356.96	5357.73
P48	50	S21_U02	5357.73	5358.7
P48	50	S21_U02	5364.15	5364.9
P48	50	S21_U02	5367.42	5368.05
P48	50	S21_U02	5370.25	5370.5
P48	50	S21_U02	5582.34	5582.79
P48	50	S21_U02	5643.85	5644.88
P48	50	S21_U02	5659.47	5661.47
P48	50	S21_U02	5673.54	5674.83
P48	50	S21_U02	5674.83	5676.18
P48	50	S21_U02	5697.57	5698.24
P48	50	S21_U02	5701.44	5701.94
P48	50	S21_U02	5701.94	5703.33
P48	50	S21_U02	5707.64	5709.58
P48	50	S21_U02	5717.2	5717.66
P48	50	S21_U02	5720.07	5720.33
P48	50	S21_U02	5750.71	5751.4
P48	50	S21_U02	5801.52	5804.7
P46	212	S21_U02	5788.52	5794.37
P46	212	S21_U02	5794.37	5798.57
P46	212	S21_U02	5798.57	5800.5
P46	212	S21_U02	5804.8	5805.5
P46	212	S21_U02	5807.83	5808.08
P46	212	S21_U02	5811.16	5811.63
P46	212	S21_U02	5812.78	5813.96
P46	212	S21_U02	5814.3	5822.48
P46	212	S21_U02	5824.36	5828.22
P46	212	S21_U02	5828.22	5832.28
P45	92	S21_U02	5444.64	5445.22
P45	92	S21_U02	5446.29	5447.58
P45	92	S21_U02	5449.13	5451.06
P45	92	S21_U02	5454.67	5455.35
P45	92	S21_U02	5465.16	5466.88
P45	92	S21_U02	5476.94	5478.18
P45	92	S21_U02	5622.24	5623.34
P45	92	S21_U02	5625.65	5628.62
P45	92	S21_U02	5630.67	5636.7
P45	92	S21_U02	5640.42	5641.04
P45	92	S21_U02	5646.1	5647.93
P45	92	S21_U02	5650.88	5651.59
P45	92	S21_U02	5686.85	5688.55
P45	92	S21_U02	5688.83	5690.33
P45	92	S21_U02	5692.26	5693.02
P45	92	S21_U02	5704.44	5704.92
P45	92	S21_U02	5709.91	5710.3
P45	92	S21_U02	5710.44	5710.51
P45	92	S21_U02	5810.55	5810.95
P45	92	S21_U02	5847.74	5848.21
P45	92	S21_U02	5867.7	5868.4
P45	92	S21_U02	5877.7	5878.26
P45	92	S21_U02	5887.77	5888.74
P45	92	S21_U02	5889.69	5890.9
P45	92	S21_U02	5900.15	5901.6
P46	213	S21_U02	5832.28	5837.22
P46	213	S21_U02	5837.22	5838.0
P46	213	S21_U02	5838.85	5839.69
P46	213	S21_U02	5841.17	5844.43
P46	213	S21_U02	5849.57	5851.14
P46	213	S21_U02	5856.71	5856.74
P46	213	S21_U02	5861.58	5862.33
P46	213	S21_U02	5862.33	5863.11
P46	213	S21_U02	5873.47	5874.95
P46	213	S21_U02	5878.29	5879.95
P46	213	S21_U02	5879.95	5883.75
P46	213	S21_U02	5885.2	5885.21
P46	213	S21_U02	5891.86	5892.74
P46	213	S21_U02	5894.09	5895.83
P46	213	S21_U02	5898.55	5899.14
P46	213	S21_U02	5902.67	5903.26
P46	213	S21_U02	5907.72	5908.52
P46	213	S21_U02	5913.69	5915.18
P46	213	S21_U02	5922.83	5924.83
P46	213	S21_U02	5924.83	5926.83
P46	213	S21_U02	5929.55	5929.75
P46	214	S21_U02	5939.63	5941.03
P46	214	S21_U02	5945.37	5946.92
P46	214	S21_U02	5951.14	5954.72
P46	214	S21_U02	5955.46	5958.4
P46	214	S21_U02	5958.4	5960.4
P46	214	S21_U02	5960.4	5963.86
P46	214	S21_U02	5963.86	5968.58
P46	214	S21_U02	5971.84	5971.97
P46	214	S21_U02	5976.41	5979.15
P46	214	S21_U02	5979.4	5983.06
P46	214	S21_U02	5983.35	5986.05
P46	214	S21_U02	5989.33	5996.19
P46	215	S21_U02	5997.89	5998.82
P46	215	S21_U02	5999.65	6000.38
P46	215	S21_U02	6009.51	6010.07
P46	215	S21_U02	6013.95	6014.56
P46	215	S21_U02	6021.68	6022.51
P46	215	S21_U02	6023.39	6024.28
P46	215	S21_U02	6027.42	6029.37
P46	215	S21_U02	6029.37	6031.57
P46	215	S21_U02	6034.78	6042.34
P46	215	S21_U02	6042.34	6050.34
P46	215	S21_U02	6050.34	6054.3
P46	215	S21_U02	6054.96	6058.16
P48	51	S21_U02	5807.1	5807.3
P48	51	S21_U02	5808.87	5809.24
P48	51	S21_U02	5847.61	5847.66
P48	51	S21_U02	5853.85	5856.51
P48	51	S21_U02	5857.24	5859.61
P48	51	S21_U02	5859.66	5860.86
P48	51	S21_U02	5865.11	5867.36
P48	51	S21_U02	5886.6	5887.12
P48	51	S21_U02	5896.98	5898.07
P48	51	S21_U02	5905.04	5905.72
P48	51	S21_U02	5908.69	5909.58
P48	51	S21_U02	5927.44	5928.8
P48	51	S21_U02	5931.27	5933.35
P48	51	S21_U02	5933.69	5934.67
P48	51	S21_U02	5939.14	5939.46
P48	51	S21_U02	5955.03	5955.24
P48	51	S21_U02	6001.08	6003.42
P48	51	S21_U02	6004.32	6008.78
P48	51	S21_U02	6011.9	6013.51
P48	51	S21_U02	6014.58	6015.41
P48	51	S21_U02	6016.1	6017.87
P48	51	S21_U02	6024.41	6025.17
P48	51	S21_U02	6095.17	6097.17
P46	216	S21_U02	6058.16	6060.16
P46	216	S21_U02	6063.56	6068.31
P46	216	S21_U02	6069.51	6071.64
P46	216	S21_U02	6072.14	6074.13
P46	216	S21_U02	6075.51	6079.02
P46	216	S21_U02	6083.48	6083.81
P46	216	S21_U02	6085.08	6085.45
P46	216	S21_U02	6089.54	6094.79
P46	216	S21_U02	6097.54	6100.68
P46	216	S21_U02	6101.82	6103.14
P46	216	S21_U02	6104.22	6105.28
P46	216	S21_U02	6106.05	6108.91
P46	216	S21_U02	6110.25	6113.48
P46	217	S21_U02	6118.85	6119.67
P46	217	S21_U02	6120.88	6123.59
P46	217	S21_U02	6123.59	6124.59
P46	217	S21_U02	6137.76	6139.3
P46	217	S21_U02	6145.11	6145.22
P46	217	S21_U02	6149.31	6149.97
P46	217	S21_U02	6150.74	6154.79
P46	217	S21_U02	6154.79	6156.42
P46	217	S21_U02	6157.7	6157.91
P46	217	S21_U02	6159.34	6162.55
P46	217	S21_U02	6163.79	6166.36
P46	217	S21_U02	6170.68	6171.93
P46	217	S21_U02	6174.58	6177.02
P46	217	S21_U02	6181.26	6183.05
P46	217	S21_U02	6184.19	6184.81
P46	217	S21_U02	6186.48	6197.58
P45	93	S21_U02	5906.38	5906.73
P45	93	S21_U02	5907.26	5907.69
P45	93	S21_U02	5910.98	5912.32
P45	93	S21_U02	5929.97	5931.01
P45	93	S21_U02	5941.55	5942.29
P45	93	S21_U02	5942.29	5943.23
P45	93	S21_U02	5943.44	5945.17
P45	93	S21_U02	5947.0	5948.07
P45	93	S21_U02	5987.37	5988.52
P45	93	S21_U02	6061.2	6063.34
P45	93	S21_U02	6068.33	6069.08
P45	93	S21_U02	6074.82	6075.19
P45	93	S21_U02	6087.94	6088.96
P45	93	S21_U02	6113.79	6117.66
P45	93	S21_U02	6117.75	6118.82
P45	93	S21_U02	6119.91	6120.08
P45	93	S21_U02	6131.99	6133.13
P45	93	S21_U02	6133.13	6135.58
P45	93	S21_U02	6135.58	6137.58
P45	93	S21_U02	6158.88	6159.19
P45	93	S21_U02	6162.65	6163.05
P45	93	S21_U02	6168.71	6170.22
P45	93	S21_U02	6173.97	6174.08
P45	93	S21_U02	6179.4	6181.05
P45	93	S21_U02	6183.23	6184.16
P45	93	S21_U02	6184.85	6185.22
P45	93	S21_U02	6200.22	6200.66
P45	93	S21_U02	6222.74	6223.54
P47	88	S21_U02	5672.12	5672.75
P47	88	S21_U02	5685.67	5686.13
P47	88	S21_U02	5696.96	5697.01
P47	88	S21_U02	5699.94	5700.52
P47	88	S21_U02	5700.52	5700.6
P47	88	S21_U02	5718.93	5719.97
P47	88	S21_U02	5747.63	5748.1
P47	88	S21_U02	5749.49	5749.9
P47	88	S21_U02	5751.49	5753.23
P47	88	S21_U02	5767.23	5771.4
P47	88	S21_U02	5840.85	5841.14
P47	88	S21_U02	5852.26	5852.54
P47	88	S21_U02	5876.1	5877.64
P47	88	S21_U02	5903.94	5904.07
P47	88	S21_U02	5937.03	5937.12
P47	88	S21_U02	5949.59	5951.03
P47	88	S21_U02	5968.83	5971.17
P47	88	S21_U02	5972.05	5975.23
P47	88	S21_U02	6018.16	6020.28
P47	88	S21_U02	6026.28	6026.44
P47	88	S21_U02	6080.45	6083.28
P47	88	S21_U02	6120.78	6120.83
P47	88	S21_U02	6140.5	6141.3
P47	88	S21_U02	6156.62	6156.99
P47	88	S21_U02	6185.23	6185.85
P47	88	S21_U02	6202.3	6203.06
P47	88	S21_U02	6203.36	6203.99
P47	88	S21_U02	6235.22	6236.7
P47	88	S21_U02	6240.39	6243.76
P46	218	S21_U02	6205.08	6205.16
P46	218	S21_U02	6205.16	6207.88
P46	218	S21_U02	6208.68	6209.82
P46	218	S21_U02	6211.45	6213.39
P46	218	S21_U02	6213.39	6216.68
P46	218	S21_U02	6218.83	6221.02
P46	218	S21_U02	6221.02	6222.06
P46	218	S21_U02	6224.21	6225.79
P46	218	S21_U02	6227.91	6230.59
P46	218	S21_U02	6232.36	6234.9
P46	218	S21_U02	6237.48	6239.05
P46	218	S21_U02	6239.05	6240.33
P46	218	S21_U02	6244.33	6247.88
P46	218	S21_U02	6250.08	6251.85
P46	218	S21_U02	6261.22	6262.06
P46	218	S21_U02	6262.25	6264.25
P46	219	S21_U02	6273.51	6276.11
P46	219	S21_U02	6281.31	6292.19
P46	219	S21_U02	6293.53	6293.74
P46	219	S21_U02	6305.93	6306.11
P46	219	S21_U02	6309.51	6310.63
P46	219	S21_U02	6326.22	6330.11
P46	219	S21_U02	6332.75	6333.54
P46	219	S21_U02	6333.54	6334.7
P46	219	S21_U02	6344.19	6345.36
P46	219	S21_U02	6345.36	6345.97
P46	219	S21_U02	6346.71	6352.1
P46	219	S21_U02	6352.39	6353.75
P46	219	S21_U02	6353.75	6357.9
P48	52	S21_U02	6109.14	6109.83
P48	52	S21_U02	6125.74	6125.95
P48	52	S21_U02	6126.54	6127.46
P48	52	S21_U02	6143.14	6144.56
P48	52	S21_U02	6145.63	6148.37
P48	52	S21_U02	6209.88	6210.66
P48	52	S21_U02	6217.83	6218.45
P48	52	S21_U02	6255.17	6256.57
P48	52	S21_U02	6259.32	6259.68
P48	52	S21_U02	6266.59	6268.2
P48	52	S21_U02	6269.74	6273.39
P48	52	S21_U02	6276.25	6278.37
P48	52	S21_U02	6278.63	6280.37
P48	52	S21_U02	6293.83	6294.25
P48	52	S21_U02	6298.88	6298.95
P48	52	S21_U02	6299.6	6300.68
P48	52	S21_U02	6307.91	6308.86
P48	52	S21_U02	6310.68	6311.2
P48	52	S21_U02	6341.51	6343.68
P48	52	S21_U02	6367.9	6369.25
P48	52	S21_U02	6373.42	6374.59
P48	52	S21_U02	6393.67	6394.5
P48	52	S21_U02	6394.5	6396.5
P48	52	S21_U02	6398.65	6400.02
P46	220	S21_U02	6357.9	6360.44
P46	220	S21_U02	6360.44	6362.98
P46	220	S21_U02	6362.98	6365.61
P46	220	S21_U02	6365.61	6366.87
P46	220	S21_U02	6382.64	6382.81
P46	220	S21_U02	6421.81	6421.96
P46	220	S21_U02	6428.21	6431.27
P46	220	S21_U02	6433.38	6434.31
P46	220	S21_U02	6438.08	6439.37
P46	220	S21_U02	6441.77	6442.86
P46	220	S21_U02	6443.03	6446.26
P46	220	S21_U02	6449.46	6449.6
P46	220	S21_U02	6450.26	6451.46
P46	220	S21_U02	6453.23	6456.2
P46	220	S21_U02	6456.2	6460.43
P46	220	S21_U02	6460.43	6462.37
P46	220	S21_U02	6462.37	6464.97
P45	94	S21_U02	6253.31	6254.36
P45	94	S21_U02	6256.63	6257.21
P45	94	S21_U02	6257.21	6257.53
P45	94	S21_U02	6258.65	6259.06
P45	94	S21_U02	6304.73	6304.82
P45	94	S21_U02	6306.16	6306.39
P45	94	S21_U02	6375.55	6377.47
P45	94	S21_U02	6377.54	6378.05
P45	94	S21_U02	6379.5	6380.61
P45	94	S21_U02	6381.55	6382.27
P45	94	S21_U02	6384.66	6385.93
P45	94	S21_U02	6401.63	6402.25
P45	94	S21_U02	6402.78	6403.65
P45	94	S21_U02	6403.65	6403.7
P45	94	S21_U02	6404.82	6406.05
P45	94	S21_U02	6416.83	6417.61
P45	94	S21_U02	6426.99	6427.55
P45	94	S21_U02	6469.34	6470.03
P45	94	S21_U02	6470.6	6471.55
P45	94	S21_U02	6475.06	6475.77
P45	94	S21_U02	6480.27	6480.46
P45	94	S21_U02	6498.83	6499.35
P45	94	S21_U02	6499.35	6500.23
P45	94	S21_U02	6502.02	6502.11
P45	94	S21_U02	6503.45	6505.28
P45	94	S21_U02	6506.85	6508.83
P45	94	S21_U02	6509.19	6510.46
P45	94	S21_U02	6514.24	6516.2
P45	94	S21_U02	6529.25	6530.59
P45	94	S21_U02	6537.55	6538.27
P45	94	S21_U02	6540.58	6541.85
P45	94	S21_U02	6557.37	6559.7
P45	94	S21_U02	6559.88	6561.88
P46	221	S21_U02	6464.97	6465.97
P46	221	S21_U02	6465.97	6468.72
P46	221	S21_U02	6470.26	6470.52
P46	221	S21_U02	6474.37	6474.44
P46	221	S21_U02	6476.18	6476.2
P46	221	S21_U02	6481.11	6481.36
P46	221	S21_U02	6482.83	6483.54
P46	221	S21_U02	6487.43	6487.73
P46	221	S21_U02	6487.73	6489.4
P46	221	S21_U02	6490.65	6492.96
P46	221	S21_U02	6501.31	6501.33
P46	221	S21_U02	6502.42	6503.19
P46	221	S21_U02	6503.19	6503.2
P46	221	S21_U02	6510.93	6513.22
P46	221	S21_U02	6516.22	6518.29
P46	221	S21_U02	6521.39	6521.83
P46	221	S21_U02	6530.76	6531.28
P46	221	S21_U02	6531.28	6533.85
P46	221	S21_U02	6533.85	6535.85
P46	221	S21_U02	6545.6	6548.71
P46	221	S21_U02	6551.85	6551.92
P46	221	S21_U02	6555.22	6555.62
P46	221	S21_U02	6555.96	6556.99
P46	221	S21_U02	6565.91	6566.02
P46	221	S21_U02	6567.99	6570.52
P46	221	S21_U02	6571.62	6572.94
P46	221	S21_U02	6580.65	6581.33
P46	221	S21_U02	6581.33	6583.02
P47	89	S21_U02	6247.99	6249.5
P47	89	S21_U02	6258.23	6258.33
P47	89	S21_U02	6264.36	6266.57
P47	89	S21_U02	6292.39	6292.79
P47	89	S21_U02	6294.68	6296.7
P47	89	S21_U02	6311.9	6312.82
P47	89	S21_U02	6315.16	6316.65
P47	89	S21_U02	6320.02	6324.16
P47	89	S21_U02	6324.16	6325.48
P47	89	S21_U02	6332.13	6332.65
P47	89	S21_U02	6335.68	6335.79
P47	89	S21_U02	6337.9	6339.73
P47	89	S21_U02	6418.1	6418.61
P47	89	S21_U02	6435.33	6435.43
P47	89	S21_U02	6435.43	6437.14
P47	89	S21_U02	6452.24	6452.27
P47	89	S21_U02	6471.57	6473.0
P47	89	S21_U02	6476.4	6477.85
P47	89	S21_U02	6482.0	6482.19
P47	89	S21_U02	6493.16	6493.99
P47	89	S21_U02	6519.67	6521.28
P47	89	S21_U02	6524.07	6525.33
P47	89	S21_U02	6525.47	6526.73
P47	89	S21_U02	6527.37	6529.04
P47	89	S21_U02	6538.47	6538.61
P47	89	S21_U02	6566.65	6567.32
P47	89	S21_U02	6611.15	6612.23
P48	53	S21_U02	6402.34	6402.75
P48	53	S21_U02	6404.14	6404.83
P48	53	S21_U02	6406.09	6407.78
P48	53	S21_U02	6408.25	6408.97
P48	53	S21_U02	6409.45	6409.58
P48	53	S21_U02	6410.3	6410.95
P48	53	S21_U02	6424.05	6425.53
P48	53	S21_U02	6425.53	6426.99
P48	53	S21_U02	6447.81	6448.97
P48	53	S21_U02	6483.6	6484.45
P48	53	S21_U02	6484.45	6484.59
P48	53	S21_U02	6494.51	6495.37
P48	53	S21_U02	6495.37	6496.31
P48	53	S21_U02	6496.88	6497.54
P48	53	S21_U02	6497.54	6498.06
P48	53	S21_U02	6522.8	6523.9
P48	53	S21_U02	6541.88	6544.23
P48	53	S21_U02	6544.71	6545.11
P48	53	S21_U02	6549.79	6551.43
P48	53	S21_U02	6552.18	6553.05
P48	53	S21_U02	6599.07	6603.1
P48	53	S21_U02	6634.78	6634.84
P48	53	S21_U02	6635.63	6636.68
P48	53	S21_U02	6647.83	6649.58
P48	53	S21_U02	6649.58	6650.38
P48	53	S21_U02	6661.78	6663.22
P48	53	S21_U02	6663.22	6664.1
P48	53	S21_U02	6666.24	6667.13
P48	53	S21_U02	6667.13	6669.37
P46	222	S21_U02	6592.13	6593.49
P46	222	S21_U02	6593.59	6595.73
P46	222	S21_U02	6596.85	6596.9
P46	222	S21_U02	6605.5	6605.69
P46	222	S21_U02	6609.44	6609.51
P46	222	S21_U02	6613.55	6614.23
P46	222	S21_U02	6616.41	6617.52
P46	222	S21_U02	6622.81	6622.84
P46	222	S21_U02	6622.84	6623.1
P46	222	S21_U02	6638.08	6639.21
P46	222	S21_U02	6641.92	6643.52
P46	222	S21_U02	6645.47	6646.61
P46	222	S21_U02	6658.01	6659.95
P46	222	S21_U02	6664.18	6666.12
P46	222	S21_U02	6676.99	6677.11
P46	222	S21_U02	6677.11	6678.53
P46	222	S21_U02	6690.42	6691.06
P46	222	S21_U02	6696.93	6698.68
P46	222	S21_U02	6701.19	6702.05
P46	222	S21_U02	6702.91	6704.36
P46	222	S21_U02	6708.13	6708.91
P46	222	S21_U02	6708.91	6710.31
P46	222	S21_U02	6710.31	6712.56
P46	222	S21_U02	6720.96	6721.36
