target_speaker	file_basename	beginning_time	end_time	duration_total_speech	duration_overlapping_speech
GRM	tsay_LWJ_020806	1080	1140	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	1080	1140	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	1080	1140	0.0	0.0
OTH	tsay_LWJ_020806	1080	1140	0.0	0.0
GRF	tsay_LWJ_020806	1080	1140	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	1080	1140	0.0	0.0
!MOT_LWJ	tsay_LWJ_020806	1080	1140	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	1140	1200	16.868	0.441
!INV_Joyce	tsay_LWJ_020806	1140	1200	15.294	0.569
!MOT_LWJ	tsay_LWJ_020806	1140	1200	3.280	0.006
SIS	tsay_LWJ_020806	1140	1200	0.0	0.0
GRM	tsay_LWJ_020806	1140	1200	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	1140	1200	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	1140	1200	0.0	0.0
OTH	tsay_LWJ_020806	1140	1200	0.0	0.0
GRF	tsay_LWJ_020806	1140	1200	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	1140	1200	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	1200	1260	16.560	0.880
!INV_Joyce	tsay_LWJ_020806	1200	1260	25.300	1.119
!MOT_LWJ	tsay_LWJ_020806	1200	1260	1.706	0.052
SIS	tsay_LWJ_020806	1200	1260	0.0	0.0
GRM	tsay_LWJ_020806	1200	1260	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	1200	1260	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	1200	1260	0.0	0.0
OTH	tsay_LWJ_020806	1200	1260	0.0	0.0
GRF	tsay_LWJ_020806	1200	1260	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	1200	1260	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	1260	1320	9.103	0.308
!INV_Joyce	tsay_LWJ_020806	1260	1320	23.021	1.633
!MOT_LWJ	tsay_LWJ_020806	1260	1320	5.643	1.733
SIS	tsay_LWJ_020806	1260	1320	0.0	0.0
GRM	tsay_LWJ_020806	1260	1320	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	1260	1320	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	1260	1320	0.0	0.0
OTH	tsay_LWJ_020806	1260	1320	0.0	0.0
GRF	tsay_LWJ_020806	1260	1320	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	1260	1320	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	1320	1380	23.137	2.482
!INV_Joyce	tsay_LWJ_020806	1320	1380	23.166	2.651
SIS	tsay_LWJ_020806	1320	1380	0.0	0.0
GRM	tsay_LWJ_020806	1320	1380	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	1320	1380	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	1320	1380	0.0	0.0
OTH	tsay_LWJ_020806	1320	1380	0.0	0.0
GRF	tsay_LWJ_020806	1320	1380	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	1320	1380	0.0	0.0
!MOT_LWJ	tsay_LWJ_020806	1320	1380	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	1380	1440	13.659	0.831
!INV_Joyce	tsay_LWJ_020806	1380	1440	20.713	1.086
SIS	tsay_LWJ_020806	1380	1440	0.0	0.0
GRM	tsay_LWJ_020806	1380	1440	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	1380	1440	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	1380	1440	0.0	0.0
OTH	tsay_LWJ_020806	1380	1440	0.0	0.0
GRF	tsay_LWJ_020806	1380	1440	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	1380	1440	0.0	0.0
!MOT_LWJ	tsay_LWJ_020806	1380	1440	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	1440	1500	12.973	0.752
!INV_Joyce	tsay_LWJ_020806	1440	1500	25.315	0.877
SIS	tsay_LWJ_020806	1440	1500	0.0	0.0
GRM	tsay_LWJ_020806	1440	1500	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	1440	1500	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	1440	1500	0.0	0.0
OTH	tsay_LWJ_020806	1440	1500	0.0	0.0
GRF	tsay_LWJ_020806	1440	1500	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	1440	1500	0.0	0.0
!MOT_LWJ	tsay_LWJ_020806	1440	1500	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	1500	1560	20.631	1.137
!INV_Joyce	tsay_LWJ_020806	1500	1560	16.002	1.222
SIS	tsay_LWJ_020806	1500	1560	0.0	0.0
GRM	tsay_LWJ_020806	1500	1560	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	1500	1560	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	1500	1560	0.0	0.0
OTH	tsay_LWJ_020806	1500	1560	0.0	0.0
GRF	tsay_LWJ_020806	1500	1560	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	1500	1560	0.0	0.0
!MOT_LWJ	tsay_LWJ_020806	1500	1560	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	1560	1620	16.450	1.513
!INV_Joyce	tsay_LWJ_020806	1560	1620	17.682	1.780
SIS	tsay_LWJ_020806	1560	1620	0.0	0.0
GRM	tsay_LWJ_020806	1560	1620	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	1560	1620	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	1560	1620	0.0	0.0
OTH	tsay_LWJ_020806	1560	1620	0.0	0.0
GRF	tsay_LWJ_020806	1560	1620	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	1560	1620	0.0	0.0
!MOT_LWJ	tsay_LWJ_020806	1560	1620	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	1620	1680	16.205	2.504
!INV_Joyce	tsay_LWJ_020806	1620	1680	22.506	2.806
SIS	tsay_LWJ_020806	1620	1680	0.0	0.0
GRM	tsay_LWJ_020806	1620	1680	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	1620	1680	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	1620	1680	0.0	0.0
OTH	tsay_LWJ_020806	1620	1680	0.0	0.0
GRF	tsay_LWJ_020806	1620	1680	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	1620	1680	0.0	0.0
!MOT_LWJ	tsay_LWJ_020806	1620	1680	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	1680	1740	14.160	0.541
!INV_Joyce	tsay_LWJ_020806	1680	1740	21.120	0.550
SIS	tsay_LWJ_020806	1680	1740	0.0	0.0
GRM	tsay_LWJ_020806	1680	1740	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	1680	1740	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	1680	1740	0.0	0.0
OTH	tsay_LWJ_020806	1680	1740	0.0	0.0
GRF	tsay_LWJ_020806	1680	1740	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	1680	1740	0.0	0.0
!MOT_LWJ	tsay_LWJ_020806	1680	1740	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	1740	1800	16.887	1.139
!INV_Joyce	tsay_LWJ_020806	1740	1800	21.614	1.294
SIS	tsay_LWJ_020806	1740	1800	0.0	0.0
GRM	tsay_LWJ_020806	1740	1800	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	1740	1800	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	1740	1800	0.0	0.0
OTH	tsay_LWJ_020806	1740	1800	0.0	0.0
GRF	tsay_LWJ_020806	1740	1800	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	1740	1800	0.0	0.0
!MOT_LWJ	tsay_LWJ_020806	1740	1800	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	1800	1860	25.525	0.264
!INV_Joyce	tsay_LWJ_020806	1800	1860	19.478	0.764
SIS	tsay_LWJ_020806	1800	1860	0.0	0.0
GRM	tsay_LWJ_020806	1800	1860	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	1800	1860	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	1800	1860	0.0	0.0
OTH	tsay_LWJ_020806	1800	1860	0.0	0.0
GRF	tsay_LWJ_020806	1800	1860	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	1800	1860	0.0	0.0
!MOT_LWJ	tsay_LWJ_020806	1800	1860	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	1860	1920	19.740	0.098
!INV_Joyce	tsay_LWJ_020806	1860	1920	22.277	0.274
SIS	tsay_LWJ_020806	1860	1920	0.0	0.0
GRM	tsay_LWJ_020806	1860	1920	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	1860	1920	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	1860	1920	0.0	0.0
OTH	tsay_LWJ_020806	1860	1920	0.0	0.0
GRF	tsay_LWJ_020806	1860	1920	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	1860	1920	0.0	0.0
!MOT_LWJ	tsay_LWJ_020806	1860	1920	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	1920	1980	10.965	0.031
!INV_Joyce	tsay_LWJ_020806	1920	1980	24.395	0.135
SIS	tsay_LWJ_020806	1920	1980	0.0	0.0
GRM	tsay_LWJ_020806	1920	1980	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	1920	1980	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	1920	1980	0.0	0.0
OTH	tsay_LWJ_020806	1920	1980	0.0	0.0
GRF	tsay_LWJ_020806	1920	1980	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	1920	1980	0.0	0.0
!MOT_LWJ	tsay_LWJ_020806	1920	1980	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	1980	2040	11.856	0.000
!INV_Joyce	tsay_LWJ_020806	1980	2040	19.417	0.087
SIS	tsay_LWJ_020806	1980	2040	0.0	0.0
GRM	tsay_LWJ_020806	1980	2040	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	1980	2040	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	1980	2040	0.0	0.0
OTH	tsay_LWJ_020806	1980	2040	0.0	0.0
GRF	tsay_LWJ_020806	1980	2040	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	1980	2040	0.0	0.0
!MOT_LWJ	tsay_LWJ_020806	1980	2040	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	2040	2100	9.401	0.069
!INV_Joyce	tsay_LWJ_020806	2040	2100	24.080	0.324
SIS	tsay_LWJ_020806	2040	2100	0.0	0.0
GRM	tsay_LWJ_020806	2040	2100	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	2040	2100	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	2040	2100	0.0	0.0
OTH	tsay_LWJ_020806	2040	2100	0.0	0.0
GRF	tsay_LWJ_020806	2040	2100	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	2040	2100	0.0	0.0
!MOT_LWJ	tsay_LWJ_020806	2040	2100	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	2100	2160	21.820	1.155
!INV_Joyce	tsay_LWJ_020806	2100	2160	20.028	1.404
SIS	tsay_LWJ_020806	2100	2160	0.0	0.0
GRM	tsay_LWJ_020806	2100	2160	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	2100	2160	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	2100	2160	0.0	0.0
OTH	tsay_LWJ_020806	2100	2160	0.0	0.0
GRF	tsay_LWJ_020806	2100	2160	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	2100	2160	0.0	0.0
!MOT_LWJ	tsay_LWJ_020806	2100	2160	0.0	0.0
!CHI_LWJ	tsay_LWJ_020806	2160	2220	13.352	0.073
!INV_Joyce	tsay_LWJ_020806	2160	2220	20.954	0.237
SIS	tsay_LWJ_020806	2160	2220	0.0	0.0
GRM	tsay_LWJ_020806	2160	2220	0.0	0.0
!FAT_TWX	tsay_LWJ_020806	2160	2220	0.0	0.0
!MOT_TWX	tsay_LWJ_020806	2160	2220	0.0	0.0
OTH	tsay_LWJ_020806	2160	2220	0.0	0.0
GRF	tsay_LWJ_020806	2160	2220	0.0	0.0
!CHI_TWX	tsay_LWJ_020806	2160	2220	0.0	0.0
!MOT_LWJ	tsay_LWJ_020806	2160	2220	0.0	0.0
!CHI_g13f4b	paido_g4bt13f312	0	60	19.809	0.000
!CHI_j14m2a	paido_j2at14m121	0	60	16.734	0.000
!CHI_j14m2a	paido_j2at14m121	60	120	18.463	0.000
!CHI_j14m2a	paido_j2at14m121	120	180	16.815	0.000
!CHI_9398	databrary_ACLEW_WAR_9398_033780_033900	0	60	31.220	2.828
EE1	databrary_ACLEW_WAR_9398_033780_033900	0	60	4.510	2.828
!CHI_8924	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
MC1	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
MC2	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!CHI_8357	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
MA2	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!CHI_9427	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
UC2	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!CHI_9858	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!MOT_7903	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!MOT_8445	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!MOT_9051	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!CHI_9051	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!MOT_9858	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
MI1	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!MOT_7798	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!MOT_9755	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!MOT_9492	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!CHI_9755	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!MOT_9801	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!CHI_9909	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!MOT_9909	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!MOT_9408	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!CHI_8445	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!CHI_7903	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
UC1	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!CHI_7798	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!CHI_9801	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!CHI_9492	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
FA2	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
FA4	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!MOT_8924	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
FA3	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!MOT_8357	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!MOT_9398	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!CHI_9408	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
MA1	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
FC1	databrary_ACLEW_WAR_9398_033780_033900	0	60	0.0	0.0
!CHI_nath	lena_lyon_day3_nath_19h00	0	60	13.338	1.076
!MOT_nath	lena_lyon_day3_nath_19h00	0	60	34.095	1.473
OCH	lena_lyon_day3_nath_19h00	0	60	0.0	0.0
!FAT_nath	lena_lyon_day3_nath_19h00	0	60	0.0	0.0
FEM	lena_lyon_day3_nath_19h00	0	60	0.0	0.0
!CHI_nath	lena_lyon_day3_nath_19h00	60	120	2.048	0.288
!MOT_nath	lena_lyon_day3_nath_19h00	60	120	10.302	0.288
OCH	lena_lyon_day3_nath_19h00	60	120	0.0	0.0
!FAT_nath	lena_lyon_day3_nath_19h00	60	120	0.0	0.0
FEM	lena_lyon_day3_nath_19h00	60	120	0.0	0.0
!CHI_nath	lena_lyon_day3_nath_19h00	120	180	8.304	0.887
!MOT_nath	lena_lyon_day3_nath_19h00	120	180	29.365	1.015
OCH	lena_lyon_day3_nath_19h00	120	180	0.0	0.0
!FAT_nath	lena_lyon_day3_nath_19h00	120	180	0.0	0.0
FEM	lena_lyon_day3_nath_19h00	120	180	0.0	0.0
!CHI_nath	lena_lyon_day3_nath_19h00	180	240	6.736	0.224
!MOT_nath	lena_lyon_day3_nath_19h00	180	240	29.099	0.977
OCH	lena_lyon_day3_nath_19h00	180	240	0.0	0.0
!FAT_nath	lena_lyon_day3_nath_19h00	180	240	0.0	0.0
FEM	lena_lyon_day3_nath_19h00	180	240	0.0	0.0
!CHI_nath	lena_lyon_day1_nath_12h30	0	60	3.104	3.104
!MOT_nath	lena_lyon_day1_nath_12h30	0	60	28.256	3.792
OCH	lena_lyon_day1_nath_12h30	0	60	0.0	0.0
!FAT_nath	lena_lyon_day1_nath_12h30	0	60	0.0	0.0
FEM	lena_lyon_day1_nath_12h30	0	60	0.0	0.0
!CHI_nath	lena_lyon_day1_nath_12h30	60	120	15.824	0.032
!MOT_nath	lena_lyon_day1_nath_12h30	60	120	14.752	0.000
OCH	lena_lyon_day1_nath_12h30	60	120	0.0	0.0
!FAT_nath	lena_lyon_day1_nath_12h30	60	120	0.0	0.0
FEM	lena_lyon_day1_nath_12h30	60	120	0.0	0.0
!MOT_nath	lena_lyon_day1_nath_12h30	120	180	12.256	0.000
OCH	lena_lyon_day1_nath_12h30	120	180	0.0	0.0
!FAT_nath	lena_lyon_day1_nath_12h30	120	180	0.0	0.0
!CHI_nath	lena_lyon_day1_nath_12h30	120	180	0.0	0.0
FEM	lena_lyon_day1_nath_12h30	120	180	0.0	0.0
!CHI_nath	lena_lyon_day1_nath_12h30	180	240	39.968	21.296
!MOT_nath	lena_lyon_day1_nath_12h30	180	240	26.800	21.104
OCH	lena_lyon_day1_nath_12h30	180	240	0.0	0.0
!FAT_nath	lena_lyon_day1_nath_12h30	180	240	0.0	0.0
FEM	lena_lyon_day1_nath_12h30	180	240	0.0	0.0
!CHI_8788	databrary_ACLEW_ROS_8788_004560_004680	0	60	5.290	0.000
UC3	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!CHI_8357	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
MA2	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
EE1	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!CHI_9427	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
UC2	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!CHI_9858	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!MOT_8788	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!CHI_9527	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!MOT_9858	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!MOT_7798	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
MA3	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!MOT_9755	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!MOT_9492	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!CHI_9755	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
FA5	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!MOT_9801	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!MOT_9408	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
UC1	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!CHI_7798	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!CHI_9801	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!MOT_9527	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!CHI_9492	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
FA2	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
MA4	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
FA4	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!MOT_8924	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
FA3	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!MOT_8357	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!CHI_9408	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
MA1	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!MOT_9427	databrary_ACLEW_ROS_8788_004560_004680	0	60	0.0	0.0
!CHI_LWJ	tsay_LWJ_020214	0	60	22.623	5.605
!INV_Joyce	tsay_LWJ_020214	0	60	4.992	2.932
!MOT_LWJ	tsay_LWJ_020214	0	60	22.554	4.668
SIS	tsay_LWJ_020214	0	60	0.0	0.0
GRM	tsay_LWJ_020214	0	60	0.0	0.0
!FAT_TWX	tsay_LWJ_020214	0	60	0.0	0.0
!MOT_TWX	tsay_LWJ_020214	0	60	0.0	0.0
OTH	tsay_LWJ_020214	0	60	0.0	0.0
GRF	tsay_LWJ_020214	0	60	0.0	0.0
!CHI_TWX	tsay_LWJ_020214	0	60	0.0	0.0
!CHI_LWJ	tsay_LWJ_020214	60	120	17.490	4.944
!INV_Joyce	tsay_LWJ_020214	60	120	3.755	0.220
!MOT_LWJ	tsay_LWJ_020214	60	120	28.357	5.403
SIS	tsay_LWJ_020214	60	120	0.0	0.0
GRM	tsay_LWJ_020214	60	120	0.0	0.0
!FAT_TWX	tsay_LWJ_020214	60	120	0.0	0.0
!MOT_TWX	tsay_LWJ_020214	60	120	0.0	0.0
OTH	tsay_LWJ_020214	60	120	0.0	0.0
GRF	tsay_LWJ_020214	60	120	0.0	0.0
!CHI_TWX	tsay_LWJ_020214	60	120	0.0	0.0
!CHI_LWJ	tsay_LWJ_020214	120	180	20.211	6.444
!INV_Joyce	tsay_LWJ_020214	120	180	7.617	2.924
!MOT_LWJ	tsay_LWJ_020214	120	180	27.362	4.558
SIS	tsay_LWJ_020214	120	180	0.0	0.0
GRM	tsay_LWJ_020214	120	180	0.0	0.0
!FAT_TWX	tsay_LWJ_020214	120	180	0.0	0.0
!MOT_TWX	tsay_LWJ_020214	120	180	0.0	0.0
OTH	tsay_LWJ_020214	120	180	0.0	0.0
GRF	tsay_LWJ_020214	120	180	0.0	0.0
!CHI_TWX	tsay_LWJ_020214	120	180	0.0	0.0
!CHI_LWJ	tsay_LWJ_020214	180	240	18.501	4.661
!INV_Joyce	tsay_LWJ_020214	180	240	2.454	0.277
!MOT_LWJ	tsay_LWJ_020214	180	240	22.939	4.842
SIS	tsay_LWJ_020214	180	240	0.0	0.0
GRM	tsay_LWJ_020214	180	240	0.0	0.0
!FAT_TWX	tsay_LWJ_020214	180	240	0.0	0.0
!MOT_TWX	tsay_LWJ_020214	180	240	0.0	0.0
OTH	tsay_LWJ_020214	180	240	0.0	0.0
GRF	tsay_LWJ_020214	180	240	0.0	0.0
!CHI_TWX	tsay_LWJ_020214	180	240	0.0	0.0
!CHI_LWJ	tsay_LWJ_020214	240	300	25.011	4.418
!INV_Joyce	tsay_LWJ_020214	240	300	2.211	0.975
!MOT_LWJ	tsay_LWJ_020214	240	300	25.546	5.591
SIS	tsay_LWJ_020214	240	300	0.0	0.0
GRM	tsay_LWJ_020214	240	300	0.0	0.0
!FAT_TWX	tsay_LWJ_020214	240	300	0.0	0.0
!MOT_TWX	tsay_LWJ_020214	240	300	0.0	0.0
OTH	tsay_LWJ_020214	240	300	0.0	0.0
GRF	tsay_LWJ_020214	240	300	0.0	0.0
!CHI_TWX	tsay_LWJ_020214	240	300	0.0	0.0
!CHI_LWJ	tsay_LWJ_020214	300	360	18.189	2.155
!MOT_LWJ	tsay_LWJ_020214	300	360	25.815	2.336
!INV_Joyce	tsay_LWJ_020214	300	360	0.0	0.0
SIS	tsay_LWJ_020214	300	360	0.0	0.0
GRM	tsay_LWJ_020214	300	360	0.0	0.0
!FAT_TWX	tsay_LWJ_020214	300	360	0.0	0.0
!MOT_TWX	tsay_LWJ_020214	300	360	0.0	0.0
OTH	tsay_LWJ_020214	300	360	0.0	0.0
GRF	tsay_LWJ_020214	300	360	0.0	0.0
!CHI_TWX	tsay_LWJ_020214	300	360	0.0	0.0
!CHI_nath	lena_lyon_day1_nath_17h25	0	60	7.600	0.979
!MOT_nath	lena_lyon_day1_nath_17h25	0	60	53.379	1.310
OCH	lena_lyon_day1_nath_17h25	0	60	0.0	0.0
!FAT_nath	lena_lyon_day1_nath_17h25	0	60	0.0	0.0
FEM	lena_lyon_day1_nath_17h25	0	60	0.0	0.0
!CHI_nath	lena_lyon_day1_nath_17h25	60	120	15.536	0.900
!FAT_nath	lena_lyon_day1_nath_17h25	60	120	1.248	0.160
!MOT_nath	lena_lyon_day1_nath_17h25	60	120	43.931	1.275
OCH	lena_lyon_day1_nath_17h25	60	120	0.0	0.0
FEM	lena_lyon_day1_nath_17h25	60	120	0.0	0.0
!CHI_nath	lena_lyon_day1_nath_17h25	120	180	7.536	0.934
!FAT_nath	lena_lyon_day1_nath_17h25	120	180	1.104	0.101
!MOT_nath	lena_lyon_day1_nath_17h25	120	180	52.395	2.258
OCH	lena_lyon_day1_nath_17h25	120	180	0.0	0.0
FEM	lena_lyon_day1_nath_17h25	120	180	0.0	0.0
!CHI_nath	lena_lyon_day1_nath_17h25	180	240	5.776	0.976
!MOT_nath	lena_lyon_day1_nath_17h25	180	240	55.160	2.338
OCH	lena_lyon_day1_nath_17h25	180	240	0.0	0.0
!FAT_nath	lena_lyon_day1_nath_17h25	180	240	0.0	0.0
FEM	lena_lyon_day1_nath_17h25	180	240	0.0	0.0
!CHI_7326	databrary_ACLEW_CAS_7326_026999_027299	0	60	23.464	0.000
!FC1_7326	databrary_ACLEW_CAS_7326_026999_027299	0	60	0.0	0.0
!UC1_7326	databrary_ACLEW_CAS_7326_026999_027299	0	60	0.0	0.0
!FA6_7326	databrary_ACLEW_CAS_7326_026999_027299	0	60	0.0	0.0
!FC2_7326	databrary_ACLEW_CAS_7326_026999_027299	0	60	0.0	0.0
!MA4_7326	databrary_ACLEW_CAS_7326_026999_027299	0	60	0.0	0.0
!FA1_7326	databrary_ACLEW_CAS_7326_026999_027299	0	60	0.0	0.0
!FA5_7326	databrary_ACLEW_CAS_7326_026999_027299	0	60	0.0	0.0
!FA4_7326	databrary_ACLEW_CAS_7326_026999_027299	0	60	0.0	0.0
!MA5_7326	databrary_ACLEW_CAS_7326_026999_027299	0	60	0.0	0.0
!FA2_7326	databrary_ACLEW_CAS_7326_026999_027299	0	60	0.0	0.0
!FA3_7326	databrary_ACLEW_CAS_7326_026999_027299	0	60	0.0	0.0
!MA3_7326	databrary_ACLEW_CAS_7326_026999_027299	0	60	0.0	0.0
!MA2_7326	databrary_ACLEW_CAS_7326_026999_027299	0	60	0.0	0.0
