target_speaker	file_basename	beginning_time	end_time	duration_total_speech	duration_overlapping_speech
FEE042	ES2011b.Mix-Headset	600	660	43.496	0.208
FEE044	ES2011b.Mix-Headset	600	660	2.312	0.208
FEE041	ES2011b.Mix-Headset	600	660	0.0	0.0
FEE043	ES2011b.Mix-Headset	600	660	0.0	0.0
FEE042	ES2011b.Mix-Headset	660	720	56.303	0.000
FEE044	ES2011b.Mix-Headset	660	720	0.0	0.0
FEE043	ES2011b.Mix-Headset	660	720	0.0	0.0
FEE041	ES2011b.Mix-Headset	660	720	0.0	0.0
FEE041	ES2011b.Mix-Headset	720	780	11.695	0.223
FEE042	ES2011b.Mix-Headset	720	780	36.418	2.222
FEE043	ES2011b.Mix-Headset	720	780	6.047	2.445
FEE044	ES2011b.Mix-Headset	720	780	0.0	0.0
FEE041	ES2011b.Mix-Headset	780	840	56.204	3.119
FEE042	ES2011b.Mix-Headset	780	840	3.356	3.119
FEE044	ES2011b.Mix-Headset	780	840	0.0	0.0
FEE043	ES2011b.Mix-Headset	780	840	0.0	0.0
FEE041	ES2011b.Mix-Headset	840	900	31.852	8.027
FEE042	ES2011b.Mix-Headset	840	900	3.336	3.336
FEE043	ES2011b.Mix-Headset	840	900	21.341	9.943
FEE044	ES2011b.Mix-Headset	840	900	5.085	4.493
FEE041	ES2011b.Mix-Headset	900	960	24.304	15.828
FEE042	ES2011b.Mix-Headset	900	960	37.403	12.399
FEE043	ES2011b.Mix-Headset	900	960	9.410	8.271
FEE044	ES2011b.Mix-Headset	900	960	15.273	12.038
FEE041	ES2011b.Mix-Headset	960	1020	16.498	6.508
FEE042	ES2011b.Mix-Headset	960	1020	21.741	11.292
FEE043	ES2011b.Mix-Headset	960	1020	11.168	4.947
FEE044	ES2011b.Mix-Headset	960	1020	22.775	7.047
FEE041	ES2011b.Mix-Headset	1020	1080	23.855	10.165
FEE042	ES2011b.Mix-Headset	1020	1080	17.039	11.345
FEE043	ES2011b.Mix-Headset	1020	1080	5.161	4.419
FEE044	ES2011b.Mix-Headset	1020	1080	29.487	13.299
FEE041	ES2011b.Mix-Headset	1080	1140	25.613	10.535
FEE042	ES2011b.Mix-Headset	1080	1140	10.889	4.297
FEE043	ES2011b.Mix-Headset	1080	1140	28.624	6.828
FEE044	ES2011b.Mix-Headset	1080	1140	8.240	7.026
FEE041	ES2011b.Mix-Headset	1140	1200	25.959	11.159
FEE042	ES2011b.Mix-Headset	1140	1200	4.124	4.124
FEE043	ES2011b.Mix-Headset	1140	1200	18.107	11.784
FEE044	ES2011b.Mix-Headset	1140	1200	27.916	6.246
FEE041	ES2011b.Mix-Headset	1200	1260	10.018	8.285
FEE042	ES2011b.Mix-Headset	1200	1260	4.084	4.084
FEE043	ES2011b.Mix-Headset	1200	1260	37.726	18.139
FEE044	ES2011b.Mix-Headset	1200	1260	31.903	16.033
FEE041	ES2011b.Mix-Headset	1260	1320	10.940	3.954
FEE042	ES2011b.Mix-Headset	1260	1320	3.846	2.760
FEE043	ES2011b.Mix-Headset	1260	1320	32.139	8.187
FEE044	ES2011b.Mix-Headset	1260	1320	16.704	5.131
FEE041	ES2011b.Mix-Headset	1320	1380	13.407	7.359
FEE042	ES2011b.Mix-Headset	1320	1380	4.604	4.257
FEE043	ES2011b.Mix-Headset	1320	1380	23.998	8.043
FEE044	ES2011b.Mix-Headset	1320	1380	30.993	10.131
FEE041	ES2011b.Mix-Headset	1380	1440	25.142	13.690
FEE042	ES2011b.Mix-Headset	1380	1440	17.224	15.597
FEE043	ES2011b.Mix-Headset	1380	1440	32.700	17.528
FEE044	ES2011b.Mix-Headset	1380	1440	13.268	7.140
FEE041	ES2011b.Mix-Headset	1440	1500	19.687	7.518
FEE042	ES2011b.Mix-Headset	1440	1500	10.502	6.845
FEE043	ES2011b.Mix-Headset	1440	1500	15.039	9.737
FEE044	ES2011b.Mix-Headset	1440	1500	25.366	7.164
FEE041	ES2011b.Mix-Headset	1500	1560	16.081	7.486
FEE042	ES2011b.Mix-Headset	1500	1560	15.416	6.653
FEE043	ES2011b.Mix-Headset	1500	1560	39.775	8.920
FEE044	ES2011b.Mix-Headset	1500	1560	4.339	4.115
MEE053	ES2014d.Mix-Headset	0	60	19.840	0.599
MEE056	ES2014d.Mix-Headset	0	60	9.493	0.599
FEE055	ES2014d.Mix-Headset	0	60	0.0	0.0
MEE054	ES2014d.Mix-Headset	0	60	0.0	0.0
FEE055	ES2014d.Mix-Headset	60	120	32.683	5.984
MEE053	ES2014d.Mix-Headset	60	120	2.810	0.000
MEE054	ES2014d.Mix-Headset	60	120	9.070	4.922
MEE056	ES2014d.Mix-Headset	60	120	10.450	7.518
FEE055	ES2014d.Mix-Headset	120	180	23.344	11.477
MEE053	ES2014d.Mix-Headset	120	180	19.432	2.461
MEE054	ES2014d.Mix-Headset	120	180	19.707	5.634
MEE056	ES2014d.Mix-Headset	120	180	9.731	8.561
FEE055	ES2014d.Mix-Headset	180	240	12.775	7.874
MEE053	ES2014d.Mix-Headset	180	240	46.138	12.117
MEE054	ES2014d.Mix-Headset	180	240	3.780	2.741
MEE056	ES2014d.Mix-Headset	180	240	5.830	5.830
FEE055	ES2014d.Mix-Headset	240	300	1.184	1.184
MEE053	ES2014d.Mix-Headset	240	300	58.206	5.294
MEE054	ES2014d.Mix-Headset	240	300	2.279	2.279
MEE056	ES2014d.Mix-Headset	240	300	2.442	2.442
FEE055	ES2014d.Mix-Headset	300	360	2.293	2.229
MEE053	ES2014d.Mix-Headset	300	360	37.131	1.314
MEE054	ES2014d.Mix-Headset	300	360	5.835	2.733
MEE056	ES2014d.Mix-Headset	300	360	6.692	1.962
MEE053	ES2014d.Mix-Headset	360	420	33.175	4.574
MEE054	ES2014d.Mix-Headset	360	420	9.305	3.813
MEE056	ES2014d.Mix-Headset	360	420	7.982	2.506
FEE055	ES2014d.Mix-Headset	360	420	0.0	0.0
MEE053	ES2014d.Mix-Headset	420	480	51.622	6.378
MEE054	ES2014d.Mix-Headset	420	480	3.600	3.600
MEE056	ES2014d.Mix-Headset	420	480	9.173	3.073
FEE055	ES2014d.Mix-Headset	420	480	0.0	0.0
MEE053	ES2014d.Mix-Headset	480	540	49.676	3.505
MEE056	ES2014d.Mix-Headset	480	540	11.400	3.505
FEE055	ES2014d.Mix-Headset	480	540	0.0	0.0
MEE054	ES2014d.Mix-Headset	480	540	0.0	0.0
FEE055	ES2014d.Mix-Headset	540	600	5.080	1.464
MEE053	ES2014d.Mix-Headset	540	600	32.148	1.895
MEE056	ES2014d.Mix-Headset	540	600	5.697	0.431
MEE054	ES2014d.Mix-Headset	540	600	0.0	0.0
FEE055	ES2014d.Mix-Headset	600	660	0.666	0.666
MEE053	ES2014d.Mix-Headset	600	660	29.057	5.733
MEE054	ES2014d.Mix-Headset	600	660	26.844	5.356
MEE056	ES2014d.Mix-Headset	600	660	2.876	2.210
FEE055	ES2014d.Mix-Headset	660	720	10.555	2.931
MEE053	ES2014d.Mix-Headset	660	720	20.867	5.230
MEE054	ES2014d.Mix-Headset	660	720	31.192	6.848
MEE056	ES2014d.Mix-Headset	660	720	3.623	3.623
FEE055	ES2014d.Mix-Headset	720	780	1.627	1.627
MEE053	ES2014d.Mix-Headset	720	780	27.391	5.819
MEE054	ES2014d.Mix-Headset	720	780	21.020	3.734
MEE056	ES2014d.Mix-Headset	720	780	18.127	4.015
FEE055	ES2014d.Mix-Headset	780	840	7.951	0.592
MEE053	ES2014d.Mix-Headset	780	840	11.202	2.215
MEE056	ES2014d.Mix-Headset	780	840	31.705	2.807
MEE054	ES2014d.Mix-Headset	780	840	0.0	0.0
MEE054	ES2014d.Mix-Headset	840	900	0.320	0.320
MEE056	ES2014d.Mix-Headset	840	900	43.228	0.320
FEE055	ES2014d.Mix-Headset	840	900	0.0	0.0
MEE053	ES2014d.Mix-Headset	840	900	0.0	0.0
FEE055	ES2014d.Mix-Headset	900	960	11.892	7.167
MEE053	ES2014d.Mix-Headset	900	960	4.315	4.315
MEE054	ES2014d.Mix-Headset	900	960	17.623	3.020
MEE056	ES2014d.Mix-Headset	900	960	24.695	6.686
FEE055	ES2014d.Mix-Headset	960	1020	5.275	1.211
MEE053	ES2014d.Mix-Headset	960	1020	18.481	6.301
MEE054	ES2014d.Mix-Headset	960	1020	2.656	1.297
MEE056	ES2014d.Mix-Headset	960	1020	32.803	8.040
FEE055	ES2014d.Mix-Headset	1020	1080	3.330	3.330
MEE053	ES2014d.Mix-Headset	1020	1080	21.391	6.287
MEE054	ES2014d.Mix-Headset	1020	1080	20.218	7.120
MEE056	ES2014d.Mix-Headset	1020	1080	19.856	4.683
MEE053	ES2014d.Mix-Headset	1080	1140	52.328	5.710
MEE054	ES2014d.Mix-Headset	1080	1140	2.434	1.970
MEE056	ES2014d.Mix-Headset	1080	1140	8.020	4.526
FEE055	ES2014d.Mix-Headset	1080	1140	0.0	0.0
FEE055	ES2014d.Mix-Headset	1140	1200	11.635	2.642
MEE053	ES2014d.Mix-Headset	1140	1200	34.324	4.915
MEE054	ES2014d.Mix-Headset	1140	1200	9.237	2.535
MEE056	ES2014d.Mix-Headset	1140	1200	5.061	2.247
FEE055	ES2014d.Mix-Headset	1200	1260	6.527	2.669
MEE053	ES2014d.Mix-Headset	1200	1260	16.590	3.864
MEE054	ES2014d.Mix-Headset	1200	1260	1.366	0.646
MEE056	ES2014d.Mix-Headset	1200	1260	35.630	5.809
FEE055	ES2014d.Mix-Headset	1260	1320	9.876	6.499
MEE053	ES2014d.Mix-Headset	1260	1320	28.446	7.760
MEE054	ES2014d.Mix-Headset	1260	1320	17.008	8.160
MEE056	ES2014d.Mix-Headset	1260	1320	10.440	5.979
FEE055	ES2014d.Mix-Headset	1320	1380	23.757	5.280
MEE053	ES2014d.Mix-Headset	1320	1380	10.412	7.927
MEE054	ES2014d.Mix-Headset	1320	1380	12.626	4.116
MEE056	ES2014d.Mix-Headset	1320	1380	21.593	8.262
FEE055	ES2014d.Mix-Headset	1380	1440	8.026	4.343
MEE053	ES2014d.Mix-Headset	1380	1440	23.332	9.352
MEE054	ES2014d.Mix-Headset	1380	1440	11.503	6.915
MEE056	ES2014d.Mix-Headset	1380	1440	32.441	12.919
FEE055	ES2014d.Mix-Headset	1440	1500	4.979	2.655
MEE053	ES2014d.Mix-Headset	1440	1500	33.012	7.185
MEE054	ES2014d.Mix-Headset	1440	1500	14.978	3.960
MEE056	ES2014d.Mix-Headset	1440	1500	8.260	5.132
FEE055	ES2014d.Mix-Headset	1500	1560	5.681	2.327
MEE053	ES2014d.Mix-Headset	1500	1560	14.769	3.743
MEE054	ES2014d.Mix-Headset	1500	1560	27.272	7.442
MEE056	ES2014d.Mix-Headset	1500	1560	16.455	3.595
FEE055	ES2014d.Mix-Headset	1560	1620	0.710	0.710
MEE053	ES2014d.Mix-Headset	1560	1620	33.568	12.139
MEE054	ES2014d.Mix-Headset	1560	1620	19.641	11.393
MEE056	ES2014d.Mix-Headset	1560	1620	20.308	5.191
FEE055	ES2014d.Mix-Headset	1620	1680	4.161	3.311
MEE053	ES2014d.Mix-Headset	1620	1680	29.244	12.164
MEE054	ES2014d.Mix-Headset	1620	1680	29.862	12.855
MEE056	ES2014d.Mix-Headset	1620	1680	8.982	6.579
FEE055	ES2014d.Mix-Headset	1680	1740	3.330	2.827
MEE053	ES2014d.Mix-Headset	1680	1740	11.399	7.437
MEE054	ES2014d.Mix-Headset	1680	1740	20.962	8.669
MEE056	ES2014d.Mix-Headset	1680	1740	34.950	4.690
MEE053	ES2014d.Mix-Headset	1740	1800	18.300	10.812
MEE054	ES2014d.Mix-Headset	1740	1800	25.270	9.484
MEE056	ES2014d.Mix-Headset	1740	1800	26.540	8.328
FEE055	ES2014d.Mix-Headset	1740	1800	0.0	0.0
FEE055	ES2014d.Mix-Headset	1800	1860	0.708	0.708
MEE053	ES2014d.Mix-Headset	1800	1860	6.314	3.498
MEE054	ES2014d.Mix-Headset	1800	1860	28.647	7.312
MEE056	ES2014d.Mix-Headset	1800	1860	24.216	6.151
FEE055	ES2014d.Mix-Headset	1860	1920	12.583	4.464
MEE053	ES2014d.Mix-Headset	1860	1920	34.796	10.090
MEE054	ES2014d.Mix-Headset	1860	1920	9.968	3.595
MEE056	ES2014d.Mix-Headset	1860	1920	9.982	6.086
FEE055	ES2014d.Mix-Headset	1920	1980	0.777	0.777
MEE053	ES2014d.Mix-Headset	1920	1980	49.674	8.682
MEE054	ES2014d.Mix-Headset	1920	1980	1.040	0.784
MEE056	ES2014d.Mix-Headset	1920	1980	15.852	8.689
FEE055	ES2014d.Mix-Headset	1980	2040	9.615	2.201
MEE053	ES2014d.Mix-Headset	1980	2040	20.454	5.006
MEE054	ES2014d.Mix-Headset	1980	2040	14.188	2.115
MEE056	ES2014d.Mix-Headset	1980	2040	22.095	5.660
FEE055	ES2014d.Mix-Headset	2040	2100	18.761	10.103
MEE053	ES2014d.Mix-Headset	2040	2100	10.751	8.151
MEE054	ES2014d.Mix-Headset	2040	2100	7.730	6.608
MEE056	ES2014d.Mix-Headset	2040	2100	33.686	15.623
FEE055	ES2014d.Mix-Headset	2100	2160	0.751	0.000
MEE053	ES2014d.Mix-Headset	2100	2160	10.207	5.730
MEE054	ES2014d.Mix-Headset	2100	2160	6.157	2.465
MEE056	ES2014d.Mix-Headset	2100	2160	13.239	4.819
FEE055	ES2014d.Mix-Headset	2160	2220	15.624	7.075
MEE053	ES2014d.Mix-Headset	2160	2220	9.717	4.763
MEE054	ES2014d.Mix-Headset	2160	2220	5.055	2.797
MEE056	ES2014d.Mix-Headset	2160	2220	9.045	4.559
FEE055	ES2014d.Mix-Headset	2220	2280	1.886	0.000
MEE053	ES2014d.Mix-Headset	2220	2280	4.457	0.000
MEE054	ES2014d.Mix-Headset	2220	2280	8.693	2.184
MEE056	ES2014d.Mix-Headset	2220	2280	12.180	2.184
MEE053	ES2014d.Mix-Headset	2280	2340	36.714	2.452
MEE054	ES2014d.Mix-Headset	2280	2340	2.921	2.446
MEE056	ES2014d.Mix-Headset	2280	2340	0.416	0.416
FEE055	ES2014d.Mix-Headset	2280	2340	0.0	0.0
FEE055	ES2014d.Mix-Headset	2340	2400	1.184	1.184
MEE053	ES2014d.Mix-Headset	2340	2400	31.940	5.492
MEE054	ES2014d.Mix-Headset	2340	2400	2.943	1.770
MEE056	ES2014d.Mix-Headset	2340	2400	10.281	4.189
MEE053	ES2014d.Mix-Headset	2400	2460	23.133	6.750
MEE054	ES2014d.Mix-Headset	2400	2460	5.141	2.534
MEE056	ES2014d.Mix-Headset	2400	2460	37.501	6.029
FEE055	ES2014d.Mix-Headset	2400	2460	0.0	0.0
FEE055	ES2014d.Mix-Headset	2460	2520	12.729	4.652
MEE053	ES2014d.Mix-Headset	2460	2520	43.490	7.736
MEE054	ES2014d.Mix-Headset	2460	2520	2.404	1.456
MEE056	ES2014d.Mix-Headset	2460	2520	5.889	5.302
FEE055	ES2014d.Mix-Headset	2520	2580	0.740	0.740
MEE053	ES2014d.Mix-Headset	2520	2580	31.546	5.040
MEE054	ES2014d.Mix-Headset	2520	2580	12.748	6.100
MEE056	ES2014d.Mix-Headset	2520	2580	22.460	5.728
MEE053	ES2014d.Mix-Headset	2580	2640	60.000	2.855
MEE054	ES2014d.Mix-Headset	2580	2640	1.726	1.726
MEE056	ES2014d.Mix-Headset	2580	2640	1.707	1.707
FEE055	ES2014d.Mix-Headset	2580	2640	0.0	0.0
FEE055	ES2014d.Mix-Headset	2640	2700	2.663	0.704
MEE053	ES2014d.Mix-Headset	2640	2700	22.273	10.074
MEE054	ES2014d.Mix-Headset	2640	2700	18.184	7.885
MEE056	ES2014d.Mix-Headset	2640	2700	24.580	6.929
FEE055	ES2014d.Mix-Headset	2700	2760	14.107	7.227
MEE053	ES2014d.Mix-Headset	2700	2760	27.011	11.123
MEE056	ES2014d.Mix-Headset	2700	2760	29.869	8.035
MEE054	ES2014d.Mix-Headset	2700	2760	0.0	0.0
FEE055	ES2014d.Mix-Headset	2760	2820	21.490	8.463
MEE053	ES2014d.Mix-Headset	2760	2820	19.812	5.752
MEE054	ES2014d.Mix-Headset	2760	2820	4.748	3.177
MEE056	ES2014d.Mix-Headset	2760	2820	23.713	11.956
FEE055	ES2014d.Mix-Headset	2820	2880	5.250	2.960
MEE053	ES2014d.Mix-Headset	2820	2880	26.793	7.443
MEE056	ES2014d.Mix-Headset	2820	2880	21.619	10.403
MEE054	ES2014d.Mix-Headset	2820	2880	0.0	0.0
MTD0010ID	TS3003a.Mix-Headset	0	60	0.912	0.912
MTD009PM	TS3003a.Mix-Headset	0	60	36.174	4.556
MTD011UID	TS3003a.Mix-Headset	0	60	1.040	1.040
MTD012ME	TS3003a.Mix-Headset	0	60	2.829	2.829
MTD009PM	TS3003a.Mix-Headset	60	120	47.918	4.250
MTD011UID	TS3003a.Mix-Headset	60	120	1.984	1.984
MTD012ME	TS3003a.Mix-Headset	60	120	4.250	4.250
MTD0010ID	TS3003a.Mix-Headset	60	120	0.0	0.0
MTD009PM	TS3003a.Mix-Headset	120	180	54.535	1.816
MTD012ME	TS3003a.Mix-Headset	120	180	1.816	1.816
MTD0010ID	TS3003a.Mix-Headset	120	180	0.0	0.0
MTD011UID	TS3003a.Mix-Headset	120	180	0.0	0.0
MTD0010ID	TS3003a.Mix-Headset	180	240	0.999	0.999
MTD009PM	TS3003a.Mix-Headset	180	240	55.911	6.899
MTD011UID	TS3003a.Mix-Headset	180	240	3.398	3.398
MTD012ME	TS3003a.Mix-Headset	180	240	4.938	3.200
MTD009PM	TS3003a.Mix-Headset	240	300	54.575	0.421
MTD011UID	TS3003a.Mix-Headset	240	300	0.421	0.421
MTD012ME	TS3003a.Mix-Headset	240	300	0.0	0.0
MTD0010ID	TS3003a.Mix-Headset	240	300	0.0	0.0
MTD009PM	TS3003a.Mix-Headset	300	360	56.919	0.000
MTD012ME	TS3003a.Mix-Headset	300	360	0.884	0.000
MTD0010ID	TS3003a.Mix-Headset	300	360	0.0	0.0
MTD011UID	TS3003a.Mix-Headset	300	360	0.0	0.0
MTD009PM	TS3003a.Mix-Headset	360	420	56.489	0.906
MTD011UID	TS3003a.Mix-Headset	360	420	0.240	0.240
MTD012ME	TS3003a.Mix-Headset	360	420	0.666	0.666
MTD0010ID	TS3003a.Mix-Headset	360	420	0.0	0.0
MTD0010ID	TS3003a.Mix-Headset	420	480	0.720	0.000
MTD009PM	TS3003a.Mix-Headset	420	480	52.365	9.138
MTD011UID	TS3003a.Mix-Headset	420	480	5.274	5.274
MTD012ME	TS3003a.Mix-Headset	420	480	5.529	4.844
MTD009PM	TS3003a.Mix-Headset	480	540	58.763	5.894
MTD011UID	TS3003a.Mix-Headset	480	540	0.976	0.976
MTD012ME	TS3003a.Mix-Headset	480	540	4.918	4.918
MTD0010ID	TS3003a.Mix-Headset	480	540	0.0	0.0
MTD0010ID	TS3003a.Mix-Headset	540	600	4.721	3.470
MTD009PM	TS3003a.Mix-Headset	540	600	32.558	19.119
MTD011UID	TS3003a.Mix-Headset	540	600	9.788	9.260
MTD012ME	TS3003a.Mix-Headset	540	600	18.541	15.701
MTD0010ID	TS3003a.Mix-Headset	600	660	0.528	0.528
MTD009PM	TS3003a.Mix-Headset	600	660	37.501	4.496
MTD011UID	TS3003a.Mix-Headset	600	660	1.014	1.014
MTD012ME	TS3003a.Mix-Headset	600	660	4.612	4.426
MTD009PM	TS3003a.Mix-Headset	660	720	27.880	4.643
MTD011UID	TS3003a.Mix-Headset	660	720	1.369	1.369
MTD012ME	TS3003a.Mix-Headset	660	720	7.019	4.236
MTD0010ID	TS3003a.Mix-Headset	660	720	0.0	0.0
MTD0010ID	TS3003a.Mix-Headset	720	780	1.136	0.000
MTD009PM	TS3003a.Mix-Headset	720	780	8.281	0.256
MTD011UID	TS3003a.Mix-Headset	720	780	0.848	0.256
MTD012ME	TS3003a.Mix-Headset	720	780	10.027	0.000
MTD0010ID	TS3003a.Mix-Headset	780	840	0.544	0.000
MTD009PM	TS3003a.Mix-Headset	780	840	12.739	6.455
MTD011UID	TS3003a.Mix-Headset	780	840	4.652	4.561
MTD012ME	TS3003a.Mix-Headset	780	840	15.200	7.288
MTD0010ID	TS3003a.Mix-Headset	840	900	1.359	0.671
MTD009PM	TS3003a.Mix-Headset	840	900	6.558	1.254
MTD011UID	TS3003a.Mix-Headset	840	900	8.184	4.121
MTD012ME	TS3003a.Mix-Headset	840	900	11.653	4.830
MTD011UID	TS3003a.Mix-Headset	900	960	1.024	0.000
MTD012ME	TS3003a.Mix-Headset	900	960	0.0	0.0
MTD0010ID	TS3003a.Mix-Headset	900	960	0.0	0.0
MTD009PM	TS3003a.Mix-Headset	900	960	0.0	0.0
MTD0010ID	TS3003a.Mix-Headset	960	1020	12.870	5.603
MTD009PM	TS3003a.Mix-Headset	960	1020	9.452	7.054
MTD011UID	TS3003a.Mix-Headset	960	1020	17.860	4.744
MTD012ME	TS3003a.Mix-Headset	960	1020	5.334	3.522
MTD0010ID	TS3003a.Mix-Headset	1020	1080	17.499	6.025
MTD009PM	TS3003a.Mix-Headset	1020	1080	11.638	5.783
MTD011UID	TS3003a.Mix-Headset	1020	1080	4.295	4.295
MTD012ME	TS3003a.Mix-Headset	1020	1080	3.643	1.931
MTD0010ID	TS3003a.Mix-Headset	1080	1140	2.492	1.405
MTD009PM	TS3003a.Mix-Headset	1080	1140	55.831	5.241
MTD011UID	TS3003a.Mix-Headset	1080	1140	1.110	1.110
MTD012ME	TS3003a.Mix-Headset	1080	1140	4.257	3.755
MTD009PM	TS3003a.Mix-Headset	1140	1200	58.922	0.010
MTD012ME	TS3003a.Mix-Headset	1140	1200	0.0	0.0
MTD0010ID	TS3003a.Mix-Headset	1140	1200	0.0	0.0
MTD011UID	TS3003a.Mix-Headset	1140	1200	0.0	0.0
MTD009PM	TS3003a.Mix-Headset	1200	1260	42.243	7.216
MTD011UID	TS3003a.Mix-Headset	1200	1260	2.407	2.103
MTD012ME	TS3003a.Mix-Headset	1200	1260	10.979	5.864
MTD0010ID	TS3003a.Mix-Headset	1200	1260	0.0	0.0
MTD0010ID	TS3003a.Mix-Headset	1260	1320	1.045	1.045
MTD009PM	TS3003a.Mix-Headset	1260	1320	43.282	10.191
MTD011UID	TS3003a.Mix-Headset	1260	1320	8.411	8.156
MTD012ME	TS3003a.Mix-Headset	1260	1320	17.826	2.896
MTD009PM	TS3003a.Mix-Headset	1320	1380	40.089	3.537
MTD011UID	TS3003a.Mix-Headset	1320	1380	2.488	1.656
MTD012ME	TS3003a.Mix-Headset	1320	1380	12.350	2.976
MTD0010ID	TS3003a.Mix-Headset	1320	1380	0.0	0.0
MTD0010ID	TS3003a.Mix-Headset	1380	1440	2.176	0.630
MTD009PM	TS3003a.Mix-Headset	1380	1440	24.889	2.860
MTD011UID	TS3003a.Mix-Headset	1380	1440	6.340	2.849
MTD012ME	TS3003a.Mix-Headset	1380	1440	17.582	2.830
MTD0010ID	TS3003d.Mix-Headset	0	60	1.104	1.104
MTD009PM	TS3003d.Mix-Headset	0	60	26.159	4.331
MTD011UID	TS3003d.Mix-Headset	0	60	2.281	2.281
MTD012ME	TS3003d.Mix-Headset	0	60	7.524	2.263
MTD0010ID	TS3003d.Mix-Headset	60	120	0.809	0.809
MTD009PM	TS3003d.Mix-Headset	60	120	59.993	2.120
MTD011UID	TS3003d.Mix-Headset	60	120	1.414	1.414
MTD012ME	TS3003d.Mix-Headset	60	120	1.271	1.265
MTD0010ID	TS3003d.Mix-Headset	120	180	25.701	3.393
MTD009PM	TS3003d.Mix-Headset	120	180	34.656	3.393
MTD012ME	TS3003d.Mix-Headset	120	180	0.0	0.0
MTD011UID	TS3003d.Mix-Headset	120	180	0.0	0.0
MTD0010ID	TS3003d.Mix-Headset	180	240	28.647	1.527
MTD009PM	TS3003d.Mix-Headset	180	240	0.808	0.000
MTD011UID	TS3003d.Mix-Headset	180	240	14.093	2.012
MTD012ME	TS3003d.Mix-Headset	180	240	15.379	1.302
MTD0010ID	TS3003d.Mix-Headset	240	300	1.568	0.448
MTD009PM	TS3003d.Mix-Headset	240	300	26.305	1.253
MTD011UID	TS3003d.Mix-Headset	240	300	23.379	3.071
MTD012ME	TS3003d.Mix-Headset	240	300	5.396	1.363
MTD0010ID	TS3003d.Mix-Headset	300	360	33.465	2.574
MTD009PM	TS3003d.Mix-Headset	300	360	8.474	5.723
MTD011UID	TS3003d.Mix-Headset	300	360	20.460	5.676
MTD012ME	TS3003d.Mix-Headset	300	360	0.0	0.0
MTD0010ID	TS3003d.Mix-Headset	360	420	28.566	10.425
MTD009PM	TS3003d.Mix-Headset	360	420	19.255	10.950
MTD011UID	TS3003d.Mix-Headset	360	420	19.892	8.255
MTD012ME	TS3003d.Mix-Headset	360	420	8.811	1.322
MTD0010ID	TS3003d.Mix-Headset	420	480	5.929	2.440
MTD009PM	TS3003d.Mix-Headset	420	480	46.963	4.909
MTD011UID	TS3003d.Mix-Headset	420	480	3.716	1.638
MTD012ME	TS3003d.Mix-Headset	420	480	2.138	0.831
MTD0010ID	TS3003d.Mix-Headset	480	540	0.729	0.729
MTD009PM	TS3003d.Mix-Headset	480	540	56.199	3.864
MTD011UID	TS3003d.Mix-Headset	480	540	3.135	3.135
MTD012ME	TS3003d.Mix-Headset	480	540	0.0	0.0
MTD0010ID	TS3003d.Mix-Headset	540	600	2.952	2.241
MTD009PM	TS3003d.Mix-Headset	540	600	38.282	10.606
MTD011UID	TS3003d.Mix-Headset	540	600	8.291	6.494
MTD012ME	TS3003d.Mix-Headset	540	600	13.341	6.921
MTD009PM	TS3003d.Mix-Headset	600	660	22.536	5.420
MTD011UID	TS3003d.Mix-Headset	600	660	17.493	4.740
MTD012ME	TS3003d.Mix-Headset	600	660	6.856	1.534
MTD0010ID	TS3003d.Mix-Headset	600	660	0.0	0.0
MTD0010ID	TS3003d.Mix-Headset	660	720	1.436	0.780
MTD009PM	TS3003d.Mix-Headset	660	720	32.288	9.464
MTD011UID	TS3003d.Mix-Headset	660	720	23.195	9.731
MTD012ME	TS3003d.Mix-Headset	660	720	5.249	2.733
MTD0010ID	TS3003d.Mix-Headset	720	780	13.324	4.602
MTD009PM	TS3003d.Mix-Headset	720	780	42.091	8.349
MTD012ME	TS3003d.Mix-Headset	720	780	7.587	3.747
MTD011UID	TS3003d.Mix-Headset	720	780	0.0	0.0
MTD0010ID	TS3003d.Mix-Headset	780	840	10.784	3.334
MTD009PM	TS3003d.Mix-Headset	780	840	8.258	2.479
MTD011UID	TS3003d.Mix-Headset	780	840	19.031	1.927
MTD012ME	TS3003d.Mix-Headset	780	840	18.442	1.948
MTD0010ID	TS3003d.Mix-Headset	840	900	3.257	3.257
MTD009PM	TS3003d.Mix-Headset	840	900	32.867	15.947
MTD011UID	TS3003d.Mix-Headset	840	900	29.064	10.420
MTD012ME	TS3003d.Mix-Headset	840	900	6.592	5.098
MTD0010ID	TS3003d.Mix-Headset	900	960	6.051	5.838
MTD009PM	TS3003d.Mix-Headset	900	960	33.696	5.910
MTD011UID	TS3003d.Mix-Headset	900	960	3.651	3.595
MTD012ME	TS3003d.Mix-Headset	900	960	11.360	1.677
MTD0010ID	TS3003d.Mix-Headset	960	1020	9.491	4.916
MTD009PM	TS3003d.Mix-Headset	960	1020	39.014	11.058
MTD011UID	TS3003d.Mix-Headset	960	1020	2.822	2.822
MTD012ME	TS3003d.Mix-Headset	960	1020	12.628	5.958
MTD0010ID	TS3003d.Mix-Headset	1020	1080	15.915	6.324
MTD009PM	TS3003d.Mix-Headset	1020	1080	21.575	9.826
MTD011UID	TS3003d.Mix-Headset	1020	1080	18.988	13.076
MTD012ME	TS3003d.Mix-Headset	1020	1080	21.535	8.555
MTD0010ID	TS3003d.Mix-Headset	1080	1140	2.683	2.683
