speaker	model_number	filename	onset	offset
MTD024ME	25	TS3006b.Mix-Headset	505.184	507.564
MTD024ME	25	TS3006b.Mix-Headset	512.15	515.666
MTD024ME	25	TS3006b.Mix-Headset	571.597	571.668
MTD024ME	25	TS3006b.Mix-Headset	590.214	590.989
MTD024ME	25	TS3006b.Mix-Headset	593.413	593.523
MTD024ME	25	TS3006b.Mix-Headset	602.848	608.714
MTD024ME	25	TS3006b.Mix-Headset	628.922	629.697
MTD024ME	25	TS3006b.Mix-Headset	646.272	650.842
MTD024ME	25	TS3006b.Mix-Headset	655.392	656.774
MTD024ME	25	TS3006b.Mix-Headset	660.242	660.376
MTD024ME	25	TS3006b.Mix-Headset	671.64	676.755
MTD023UID	9	TS3006b.Mix-Headset	562.496	563.608
MTD023UID	9	TS3006b.Mix-Headset	566.995	567.118
MTD023UID	9	TS3006b.Mix-Headset	573.824	574.196
MTD023UID	9	TS3006b.Mix-Headset	577.668	578.375
MTD023UID	9	TS3006b.Mix-Headset	579.756	580.698
MTD023UID	9	TS3006b.Mix-Headset	581.232	583.321
MTD023UID	9	TS3006b.Mix-Headset	598.256	602.158
MTD023UID	9	TS3006b.Mix-Headset	612.746	614.812
MTD023UID	9	TS3006b.Mix-Headset	619.257	619.262
MTD023UID	9	TS3006b.Mix-Headset	621.008	628.004
MTD023UID	9	TS3006b.Mix-Headset	630.697	635.614
MTD023UID	9	TS3006b.Mix-Headset	663.184	668.524
MTD023UID	9	TS3006b.Mix-Headset	670.563	670.928
MTD023UID	9	TS3006b.Mix-Headset	680.428	681.404
MTD023UID	9	TS3006b.Mix-Headset	687.581	687.799
MTD021PM	20	TS3006b.Mix-Headset	411.953	412.536
MTD021PM	20	TS3006b.Mix-Headset	414.998	417.856
MTD021PM	20	TS3006b.Mix-Headset	424.893	426.206
MTD021PM	20	TS3006b.Mix-Headset	498.568	499.362
MTD021PM	20	TS3006b.Mix-Headset	502.177	505.074
MTD021PM	20	TS3006b.Mix-Headset	509.461	511.697
MTD021PM	20	TS3006b.Mix-Headset	517.665	518.911
MTD021PM	20	TS3006b.Mix-Headset	520.797	521.571
MTD021PM	20	TS3006b.Mix-Headset	522.515	523.29
MTD021PM	20	TS3006b.Mix-Headset	531.022	531.21
MTD021PM	20	TS3006b.Mix-Headset	533.117	535.387
MTD021PM	20	TS3006b.Mix-Headset	539.968	540.861
MTD021PM	20	TS3006b.Mix-Headset	543.858	544.767
MTD021PM	20	TS3006b.Mix-Headset	549.428	549.584
MTD021PM	20	TS3006b.Mix-Headset	561.09	562.447
MTD021PM	20	TS3006b.Mix-Headset	564.111	564.436
MTD021PM	20	TS3006b.Mix-Headset	570.304	571.314
MTD021PM	20	TS3006b.Mix-Headset	576.271	576.753
MTD021PM	20	TS3006b.Mix-Headset	578.742	579.172
MTD021PM	20	TS3006b.Mix-Headset	589.011	589.954
MTD021PM	20	TS3006b.Mix-Headset	594.053	594.079
MTD021PM	20	TS3006b.Mix-Headset	596.721	597.563
MTD021PM	20	TS3006b.Mix-Headset	639.378	640.152
MTD021PM	20	TS3006b.Mix-Headset	652.06	654.417
MTD021PM	20	TS3006b.Mix-Headset	657.278	657.514
MTD021PM	20	TS3006b.Mix-Headset	668.641	668.659
MTD021PM	20	TS3006b.Mix-Headset	684.533	685.341
MTD021PM	20	TS3006b.Mix-Headset	688.591	694.33
MTD022ID	14	TS3006b.Mix-Headset	211.408	218.643
MTD022ID	14	TS3006b.Mix-Headset	220.125	221.208
MTD022ID	14	TS3006b.Mix-Headset	240.746	241.318
MTD022ID	14	TS3006b.Mix-Headset	325.262	326.8
MTD022ID	14	TS3006b.Mix-Headset	329.673	330.515
MTD022ID	14	TS3006b.Mix-Headset	339.414	341.952
MTD022ID	14	TS3006b.Mix-Headset	346.384	346.624
MTD022ID	14	TS3006b.Mix-Headset	373.707	375.205
MTD022ID	14	TS3006b.Mix-Headset	389.167	389.296
MTD022ID	14	TS3006b.Mix-Headset	530.467	530.715
MTD022ID	14	TS3006b.Mix-Headset	554.848	556.352
MTD022ID	14	TS3006b.Mix-Headset	572.059	573.203
MTD022ID	14	TS3006b.Mix-Headset	594.264	594.853
MTD022ID	14	TS3006b.Mix-Headset	614.868	617.794
MTD022ID	14	TS3006b.Mix-Headset	636.197	637.409
MTD022ID	14	TS3006b.Mix-Headset	678.705	679.333
MTD022ID	14	TS3006b.Mix-Headset	695.756	696.216
MTD022ID	14	TS3006b.Mix-Headset	721.764	721.791
MTD022ID	14	TS3006b.Mix-Headset	744.998	745.461
MTD022ID	14	TS3006b.Mix-Headset	748.448	753.532
MTD022ID	14	TS3006b.Mix-Headset	756.929	758.781
MTD021PM	21	TS3006b.Mix-Headset	696.564	698.54
MTD021PM	21	TS3006b.Mix-Headset	701.75	706.47
MTD021PM	21	TS3006b.Mix-Headset	708.474	711.706
MTD021PM	21	TS3006b.Mix-Headset	713.086	713.827
MTD021PM	21	TS3006b.Mix-Headset	716.891	718.438
MTD021PM	21	TS3006b.Mix-Headset	723.187	723.96
MTD021PM	21	TS3006b.Mix-Headset	728.388	728.448
MTD021PM	21	TS3006b.Mix-Headset	745.627	748.08
MTD021PM	21	TS3006b.Mix-Headset	765.346	766.794
MTD021PM	21	TS3006b.Mix-Headset	770.397	772.0
MTD021PM	21	TS3006b.Mix-Headset	775.195	776.441
MTD021PM	21	TS3006b.Mix-Headset	779.374	782.876
MTD021PM	21	TS3006b.Mix-Headset	792.202	793.077
MTD021PM	21	TS3006b.Mix-Headset	796.272	797.438
MTD021PM	21	TS3006b.Mix-Headset	823.373	824.047
MTD021PM	21	TS3006b.Mix-Headset	832.469	833.28
MTD021PM	21	TS3006b.Mix-Headset	851.773	852.412
MTD021PM	21	TS3006b.Mix-Headset	889.363	890.777
MTD021PM	21	TS3006b.Mix-Headset	911.076	912.255
MTD021PM	22	TS3006b.Mix-Headset	915.674	916.415
MTD021PM	22	TS3006b.Mix-Headset	921.336	943.246
MTD021PM	22	TS3006b.Mix-Headset	944.342	950.975
MTD021PM	22	TS3006b.Mix-Headset	951.84	963.871
MTD022ID	15	TS3006b.Mix-Headset	761.344	762.889
MTD022ID	15	TS3006b.Mix-Headset	763.529	764.169
MTD022ID	15	TS3006b.Mix-Headset	766.864	768.81
MTD022ID	15	TS3006b.Mix-Headset	772.08	774.096
MTD022ID	15	TS3006b.Mix-Headset	783.216	783.882
MTD022ID	15	TS3006b.Mix-Headset	793.579	795.434
MTD022ID	15	TS3006b.Mix-Headset	813.154	815.528
MTD022ID	15	TS3006b.Mix-Headset	833.793	844.368
MTD022ID	15	TS3006b.Mix-Headset	866.233	870.34
MTD022ID	15	TS3006b.Mix-Headset	903.047	904.663
MTD022ID	15	TS3006b.Mix-Headset	905.539	905.939
MTD022ID	15	TS3006b.Mix-Headset	1013.184	1020.924
MTD023UID	10	TS3006b.Mix-Headset	695.038	695.242
MTD023UID	10	TS3006b.Mix-Headset	707.329	708.407
MTD023UID	10	TS3006b.Mix-Headset	726.015	727.597
MTD023UID	10	TS3006b.Mix-Headset	730.176	741.923
MTD023UID	10	TS3006b.Mix-Headset	769.169	769.218
MTD023UID	10	TS3006b.Mix-Headset	906.538	907.305
MTD023UID	10	TS3006b.Mix-Headset	912.384	913.013
MTD023UID	10	TS3006b.Mix-Headset	918.315	919.089
MTD023UID	10	TS3006b.Mix-Headset	972.147	974.709
MTD023UID	10	TS3006b.Mix-Headset	980.187	980.927
MTD023UID	10	TS3006b.Mix-Headset	1007.674	1011.001
MTD023UID	10	TS3006b.Mix-Headset	1039.712	1049.244
MTD024ME	26	TS3006b.Mix-Headset	699.855	701.235
MTD024ME	26	TS3006b.Mix-Headset	720.217	720.653
MTD024ME	26	TS3006b.Mix-Headset	743.988	744.619
MTD024ME	26	TS3006b.Mix-Headset	755.047	755.616
MTD024ME	26	TS3006b.Mix-Headset	769.626	770.304
MTD024ME	26	TS3006b.Mix-Headset	784.254	789.945
MTD024ME	26	TS3006b.Mix-Headset	798.16	798.833
MTD024ME	26	TS3006b.Mix-Headset	807.199	807.279
MTD024ME	26	TS3006b.Mix-Headset	845.598	846.372
MTD024ME	26	TS3006b.Mix-Headset	856.82	857.512
MTD024ME	26	TS3006b.Mix-Headset	862.308	863.218
MTD024ME	26	TS3006b.Mix-Headset	880.657	880.845
MTD024ME	26	TS3006b.Mix-Headset	909.097	909.224
MTD024ME	26	TS3006b.Mix-Headset	909.965	910.305
MTD024ME	26	TS3006b.Mix-Headset	916.968	917.055
MTD024ME	26	TS3006b.Mix-Headset	943.289	944.054
MTD024ME	26	TS3006b.Mix-Headset	964.272	965.487
MTD024ME	26	TS3006b.Mix-Headset	998.327	999.645
MTD024ME	26	TS3006b.Mix-Headset	1054.889	1058.194
MTD024ME	26	TS3006b.Mix-Headset	1066.052	1066.256
MTD024ME	26	TS3006b.Mix-Headset	1085.712	1086.621
MTD024ME	26	TS3006b.Mix-Headset	1089.398	1092.259
MTD024ME	26	TS3006b.Mix-Headset	1094.329	1097.867
MTD024ME	26	TS3006b.Mix-Headset	1103.052	1103.674
MTD024ME	26	TS3006b.Mix-Headset	1104.886	1105.274
MTD024ME	26	TS3006b.Mix-Headset	1106.823	1110.24
MTD021PM	23	TS3006b.Mix-Headset	968.846	971.735
MTD021PM	23	TS3006b.Mix-Headset	974.94	977.156
MTD021PM	23	TS3006b.Mix-Headset	982.314	983.156
MTD021PM	23	TS3006b.Mix-Headset	985.657	993.209
MTD021PM	23	TS3006b.Mix-Headset	1005.219	1006.128
MTD021PM	23	TS3006b.Mix-Headset	1035.032	1037.288
MTD021PM	23	TS3006b.Mix-Headset	1052.926	1053.667
MTD021PM	23	TS3006b.Mix-Headset	1054.208	1054.328
MTD021PM	23	TS3006b.Mix-Headset	1070.079	1071.71
MTD021PM	23	TS3006b.Mix-Headset	1074.503	1077.411
MTD021PM	23	TS3006b.Mix-Headset	1081.57	1083.826
MTD021PM	23	TS3006b.Mix-Headset	1086.815	1087.9
MTD021PM	23	TS3006b.Mix-Headset	1100.304	1102.731
MTD021PM	23	TS3006b.Mix-Headset	1105.627	1106.48
MTD021PM	23	TS3006b.Mix-Headset	1111.047	1112.899
MTD021PM	24	TS3006b.Mix-Headset	1113.976	1114.717
MTD021PM	24	TS3006b.Mix-Headset	1116.703	1117.613
MTD021PM	24	TS3006b.Mix-Headset	1118.421	1121.325
MTD021PM	24	TS3006b.Mix-Headset	1126.299	1126.352
MTD021PM	24	TS3006b.Mix-Headset	1145.439	1145.457
MTD021PM	24	TS3006b.Mix-Headset	1152.961	1163.776
MTD021PM	24	TS3006b.Mix-Headset	1169.871	1170.78
MTD021PM	24	TS3006b.Mix-Headset	1174.484	1176.648
MTD021PM	24	TS3006b.Mix-Headset	1179.838	1181.193
MTD021PM	24	TS3006b.Mix-Headset	1183.418	1184.147
MTD021PM	24	TS3006b.Mix-Headset	1188.659	1188.72
MTD021PM	24	TS3006b.Mix-Headset	1191.24	1192.112
MTD021PM	24	TS3006b.Mix-Headset	1197.598	1197.904
MTD021PM	24	TS3006b.Mix-Headset	1200.112	1200.784
MTD021PM	24	TS3006b.Mix-Headset	1204.337	1207.435
MTD021PM	24	TS3006b.Mix-Headset	1213.159	1213.832
MTD021PM	24	TS3006b.Mix-Headset	1221.794	1224.544
MTD021PM	24	TS3006b.Mix-Headset	1234.204	1234.5
MTD021PM	24	TS3006b.Mix-Headset	1237.551	1238.965
MTD024ME	27	TS3006b.Mix-Headset	1121.45	1122.647
MTD024ME	27	TS3006b.Mix-Headset	1139.376	1145.438
MTD024ME	27	TS3006b.Mix-Headset	1164.022	1165.663
MTD024ME	27	TS3006b.Mix-Headset	1177.447	1178.39
MTD024ME	27	TS3006b.Mix-Headset	1181.588	1181.971
MTD024ME	27	TS3006b.Mix-Headset	1186.144	1186.782
MTD024ME	27	TS3006b.Mix-Headset	1190.006	1190.755
MTD024ME	27	TS3006b.Mix-Headset	1193.394	1195.887
MTD024ME	27	TS3006b.Mix-Headset	1199.2	1199.824
MTD024ME	27	TS3006b.Mix-Headset	1207.505	1208.346
MTD024ME	27	TS3006b.Mix-Headset	1210.408	1213.092
MTD024ME	27	TS3006b.Mix-Headset	1214.398	1215.812
MTD024ME	27	TS3006b.Mix-Headset	1216.72	1219.445
MTD024ME	27	TS3006b.Mix-Headset	1227.47	1229.398
MTD024ME	27	TS3006b.Mix-Headset	1247.432	1248.341
MTD024ME	27	TS3006b.Mix-Headset	1277.55	1279.861
MTD024ME	27	TS3006b.Mix-Headset	1295.009	1298.566
MTD023UID	11	TS3006b.Mix-Headset	1059.654	1065.92
MTD023UID	11	TS3006b.Mix-Headset	1069.435	1069.926
MTD023UID	11	TS3006b.Mix-Headset	1079.587	1080.395
MTD023UID	11	TS3006b.Mix-Headset	1125.434	1125.78
MTD023UID	11	TS3006b.Mix-Headset	1128.515	1128.584
MTD023UID	11	TS3006b.Mix-Headset	1133.22	1133.96
MTD023UID	11	TS3006b.Mix-Headset	1146.247	1150.725
MTD023UID	11	TS3006b.Mix-Headset	1167.838	1168.763
MTD023UID	11	TS3006b.Mix-Headset	1178.765	1179.769
MTD023UID	11	TS3006b.Mix-Headset	1182.809	1183.07
MTD023UID	11	TS3006b.Mix-Headset	1225.329	1226.642
MTD023UID	11	TS3006b.Mix-Headset	1233.261	1233.846
MTD023UID	11	TS3006b.Mix-Headset	1293.898	1294.235
MTD023UID	11	TS3006b.Mix-Headset	1302.118	1303.915
MTD023UID	11	TS3006b.Mix-Headset	1308.593	1310.478
MTD023UID	11	TS3006b.Mix-Headset	1311.488	1311.917
MTD023UID	11	TS3006b.Mix-Headset	1342.581	1343.604
MTD023UID	11	TS3006b.Mix-Headset	1348.339	1356.112
MTD024ME	28	TS3006b.Mix-Headset	1316.306	1323.631
MTD024ME	28	TS3006b.Mix-Headset	1331.171	1335.752
MTD024ME	28	TS3006b.Mix-Headset	1356.416	1359.429
MTD024ME	28	TS3006b.Mix-Headset	1385.008	1391.801
MTD024ME	28	TS3006b.Mix-Headset	1397.839	1399.798
MTD024ME	28	TS3006b.Mix-Headset	1403.361	1403.973
MTD024ME	28	TS3006b.Mix-Headset	1413.14	1414.106
MTD024ME	28	TS3006b.Mix-Headset	1419.581	1425.129
MTD021PM	25	TS3006b.Mix-Headset	1239.504	1241.936
MTD021PM	25	TS3006b.Mix-Headset	1245.127	1245.834
MTD021PM	25	TS3006b.Mix-Headset	1248.398	1249.415
MTD021PM	25	TS3006b.Mix-Headset	1254.156	1255.637
MTD021PM	25	TS3006b.Mix-Headset	1260.822	1260.894
MTD021PM	25	TS3006b.Mix-Headset	1265.031	1265.772
MTD021PM	25	TS3006b.Mix-Headset	1270.731	1271.425
MTD021PM	25	TS3006b.Mix-Headset	1304.22	1304.859
MTD021PM	25	TS3006b.Mix-Headset	1312.297	1314.184
MTD021PM	25	TS3006b.Mix-Headset	1324.843	1330.554
MTD021PM	25	TS3006b.Mix-Headset	1339.62	1341.362
MTD021PM	25	TS3006b.Mix-Headset	1361.506	1361.539
MTD021PM	25	TS3006b.Mix-Headset	1363.318	1364.818
MTD021PM	25	TS3006b.Mix-Headset	1395.353	1395.672
MTD021PM	25	TS3006b.Mix-Headset	1401.948	1402.877
MTD021PM	25	TS3006b.Mix-Headset	1414.992	1415.941
MTD021PM	25	TS3006b.Mix-Headset	1430.32	1430.878
MTD021PM	25	TS3006b.Mix-Headset	1431.379	1435.318
MTD021PM	25	TS3006b.Mix-Headset	1436.051	1440.529
MTD021PM	25	TS3006b.Mix-Headset	1449.822	1451.689
MTD022ID	16	TS3006b.Mix-Headset	1127.269	1127.354
MTD022ID	16	TS3006b.Mix-Headset	1129.761	1129.775
MTD022ID	16	TS3006b.Mix-Headset	1187.184	1188.112
MTD022ID	16	TS3006b.Mix-Headset	1208.657	1209.053
MTD022ID	16	TS3006b.Mix-Headset	1241.961	1243.107
MTD022ID	16	TS3006b.Mix-Headset	1250.39	1251.164
MTD022ID	16	TS3006b.Mix-Headset	1252.018	1252.989
MTD022ID	16	TS3006b.Mix-Headset	1290.303	1291.044
MTD022ID	16	TS3006b.Mix-Headset	1337.135	1339.592
MTD022ID	16	TS3006b.Mix-Headset	1341.478	1342.556
MTD022ID	16	TS3006b.Mix-Headset	1345.038	1348.014
MTD022ID	16	TS3006b.Mix-Headset	1370.589	1371.397
MTD022ID	16	TS3006b.Mix-Headset	1371.724	1373.65
MTD022ID	16	TS3006b.Mix-Headset	1396.027	1397.493
MTD022ID	16	TS3006b.Mix-Headset	1403.064	1403.312
MTD022ID	16	TS3006b.Mix-Headset	1405.142	1411.986
MTD022ID	16	TS3006b.Mix-Headset	1443.156	1446.656
MTD022ID	16	TS3006b.Mix-Headset	1447.476	1449.418
MTD022ID	16	TS3006b.Mix-Headset	1465.254	1465.864
MTD022ID	16	TS3006b.Mix-Headset	1471.152	1471.904
MTD022ID	16	TS3006b.Mix-Headset	1478.388	1479.128
MTD024ME	29	TS3006b.Mix-Headset	1426.384	1428.88
MTD024ME	29	TS3006b.Mix-Headset	1441.203	1442.859
MTD024ME	29	TS3006b.Mix-Headset	1452.213	1453.088
MTD024ME	29	TS3006b.Mix-Headset	1454.738	1458.207
MTD024ME	29	TS3006b.Mix-Headset	1460.058	1463.435
MTD024ME	29	TS3006b.Mix-Headset	1468.135	1470.645
MTD024ME	29	TS3006b.Mix-Headset	1475.864	1476.47
MTD024ME	29	TS3006b.Mix-Headset	1501.072	1504.23
MTD024ME	29	TS3006b.Mix-Headset	1514.945	1515.854
MTD024ME	29	TS3006b.Mix-Headset	1518.75	1519.902
MTD024ME	29	TS3006b.Mix-Headset	1523.0	1525.016
MTD024ME	29	TS3006b.Mix-Headset	1538.724	1539.235
MTD024ME	29	TS3006b.Mix-Headset	1558.624	1562.83
MTD024ME	29	TS3006b.Mix-Headset	1571.476	1572.728
MTD024ME	29	TS3006b.Mix-Headset	1577.779	1580.102
MTD021PM	26	TS3006b.Mix-Headset	1464.012	1465.157
MTD021PM	26	TS3006b.Mix-Headset	1472.429	1472.588
MTD021PM	26	TS3006b.Mix-Headset	1474.82	1475.595
MTD021PM	26	TS3006b.Mix-Headset	1480.005	1482.565
MTD021PM	26	TS3006b.Mix-Headset	1483.888	1485.224
MTD021PM	26	TS3006b.Mix-Headset	1490.897	1491.604
MTD021PM	26	TS3006b.Mix-Headset	1495.51	1496.116
MTD021PM	26	TS3006b.Mix-Headset	1498.304	1499.861
MTD021PM	26	TS3006b.Mix-Headset	1506.789	1508.928
MTD021PM	26	TS3006b.Mix-Headset	1520.198	1521.008
MTD021PM	26	TS3006b.Mix-Headset	1557.291	1558.469
MTD021PM	26	TS3006b.Mix-Headset	1565.149	1567.367
MTD021PM	26	TS3006b.Mix-Headset	1570.237	1571.146
MTD021PM	26	TS3006b.Mix-Headset	1574.041	1576.493
MTD021PM	26	TS3006b.Mix-Headset	1580.802	1582.116
MTD021PM	26	TS3006b.Mix-Headset	1592.046	1592.496
MTD021PM	26	TS3006b.Mix-Headset	1597.332	1601.909
MTD021PM	26	TS3006b.Mix-Headset	1616.053	1617.299
MTD021PM	26	TS3006b.Mix-Headset	1623.155	1623.356
MTD021PM	26	TS3006b.Mix-Headset	1624.635	1625.208
MTD021PM	26	TS3006b.Mix-Headset	1628.938	1629.568
MTD021PM	26	TS3006b.Mix-Headset	1630.732	1631.521
MTD021PM	26	TS3006b.Mix-Headset	1635.006	1636.602
MTD021PM	26	TS3006b.Mix-Headset	1651.351	1653.338
MTD024ME	30	TS3006b.Mix-Headset	1582.19	1582.399
MTD024ME	30	TS3006b.Mix-Headset	1612.299	1615.969
MTD024ME	30	TS3006b.Mix-Headset	1617.68	1617.834
MTD024ME	30	TS3006b.Mix-Headset	1640.275	1642.428
MTD024ME	30	TS3006b.Mix-Headset	1659.938	1663.203
MTD024ME	30	TS3006b.Mix-Headset	1666.99	1668.539
MTD024ME	30	TS3006b.Mix-Headset	1673.354	1678.002
MTD024ME	30	TS3006b.Mix-Headset	1680.662	1683.623
MTD024ME	30	TS3006b.Mix-Headset	1686.646	1688.032
MTD024ME	30	TS3006b.Mix-Headset	1698.505	1700.43
MTD024ME	30	TS3006b.Mix-Headset	1708.339	1715.888
MTD024ME	30	TS3006b.Mix-Headset	1730.808	1731.376
MTD021PM	27	TS3006b.Mix-Headset	1656.402	1657.277
MTD021PM	27	TS3006b.Mix-Headset	1659.104	1659.477
MTD021PM	27	TS3006b.Mix-Headset	1665.696	1666.939
MTD021PM	27	TS3006b.Mix-Headset	1668.611	1673.088
MTD021PM	27	TS3006b.Mix-Headset	1678.202	1679.65
MTD021PM	27	TS3006b.Mix-Headset	1684.458	1684.499
MTD021PM	27	TS3006b.Mix-Headset	1692.787	1693.215
MTD021PM	27	TS3006b.Mix-Headset	1703.292	1706.208
MTD021PM	27	TS3006b.Mix-Headset	1720.03	1722.016
MTD021PM	27	TS3006b.Mix-Headset	1728.488	1730.736
MTD021PM	27	TS3006b.Mix-Headset	1733.43	1735.959
MTD021PM	27	TS3006b.Mix-Headset	1757.059	1757.149
MTD021PM	27	TS3006b.Mix-Headset	1757.991	1759.534
MTD021PM	27	TS3006b.Mix-Headset	1768.225	1770.327
MTD021PM	27	TS3006b.Mix-Headset	1781.057	1789.616
MTD022ID	17	TS3006b.Mix-Headset	1482.767	1483.704
MTD022ID	17	TS3006b.Mix-Headset	1485.492	1486.637
MTD022ID	17	TS3006b.Mix-Headset	1492.042	1494.743
MTD022ID	17	TS3006b.Mix-Headset	1504.23	1506.326
MTD022ID	17	TS3006b.Mix-Headset	1509.348	1514.751
MTD022ID	17	TS3006b.Mix-Headset	1525.232	1528.929
MTD022ID	17	TS3006b.Mix-Headset	1531.757	1538.001
MTD022ID	17	TS3006b.Mix-Headset	1546.117	1547.59
MTD022ID	17	TS3006b.Mix-Headset	1567.577	1568.276
MTD022ID	17	TS3006b.Mix-Headset	1584.305	1585.86
MTD022ID	17	TS3006b.Mix-Headset	1622.414	1622.481
MTD022ID	17	TS3006b.Mix-Headset	1766.864	1767.724
MTD022ID	17	TS3006b.Mix-Headset	1772.006	1773.742
MTD022ID	17	TS3006b.Mix-Headset	1774.877	1775.618
MTD022ID	17	TS3006b.Mix-Headset	1779.879	1779.952
MTD022ID	17	TS3006b.Mix-Headset	1790.77	1792.028
MTD024ME	31	TS3006b.Mix-Headset	1737.235	1740.674
MTD024ME	31	TS3006b.Mix-Headset	1741.606	1755.87
MTD024ME	31	TS3006b.Mix-Headset	1760.253	1762.195
MTD024ME	31	TS3006b.Mix-Headset	1789.928	1790.081
MTD024ME	31	TS3006b.Mix-Headset	1792.848	1800.164
MTD024ME	31	TS3006b.Mix-Headset	1805.921	1806.931
MTD024ME	31	TS3006b.Mix-Headset	1807.74	1808.581
MTD024ME	31	TS3006b.Mix-Headset	1811.005	1811.042
MTD024ME	31	TS3006b.Mix-Headset	1860.572	1861.38
MTD024ME	31	TS3006b.Mix-Headset	1874.223	1874.411
MTD024ME	31	TS3006b.Mix-Headset	1877.993	1878.701
MTD021PM	28	TS3006b.Mix-Headset	1819.734	1821.081
MTD021PM	28	TS3006b.Mix-Headset	1835.559	1836.367
MTD021PM	28	TS3006b.Mix-Headset	1836.771	1837.815
MTD021PM	28	TS3006b.Mix-Headset	1838.528	1839.364
MTD021PM	28	TS3006b.Mix-Headset	1840.609	1843.943
MTD021PM	28	TS3006b.Mix-Headset	1844.781	1846.06
MTD021PM	28	TS3006b.Mix-Headset	1854.704	1855.84
MTD021PM	28	TS3006b.Mix-Headset	1863.401	1869.53
MTD021PM	28	TS3006b.Mix-Headset	1870.506	1873.502
MTD021PM	28	TS3006b.Mix-Headset	1889.328	1891.143
MTD021PM	28	TS3006b.Mix-Headset	1897.64	1897.683
MTD021PM	28	TS3006b.Mix-Headset	1905.332	1908.496
MTD021PM	28	TS3006b.Mix-Headset	1909.642	1911.949
MTD021PM	28	TS3006b.Mix-Headset	1919.424	1919.629
MTD021PM	28	TS3006b.Mix-Headset	1921.864	1923.666
MTD021PM	28	TS3006b.Mix-Headset	1926.511	1927.353
MTD021PM	28	TS3006b.Mix-Headset	1928.565	1929.776
MTD023UID	12	TS3006b.Mix-Headset	1360.789	1360.9
MTD023UID	12	TS3006b.Mix-Headset	1364.9	1367.275
MTD023UID	12	TS3006b.Mix-Headset	1375.035	1375.163
MTD023UID	12	TS3006b.Mix-Headset	1377.815	1379.566
MTD023UID	12	TS3006b.Mix-Headset	1380.845	1381.654
MTD023UID	12	TS3006b.Mix-Headset	1417.212	1417.652
MTD023UID	12	TS3006b.Mix-Headset	1435.421	1435.868
MTD023UID	12	TS3006b.Mix-Headset	1467.665	1467.682
MTD023UID	12	TS3006b.Mix-Headset	1528.976	1530.192
MTD023UID	12	TS3006b.Mix-Headset	1542.412	1545.583
MTD023UID	12	TS3006b.Mix-Headset	1549.792	1549.976
MTD023UID	12	TS3006b.Mix-Headset	1773.819	1774.661
MTD023UID	12	TS3006b.Mix-Headset	1801.006	1801.26
MTD023UID	12	TS3006b.Mix-Headset	1813.565	1814.643
MTD023UID	12	TS3006b.Mix-Headset	1847.44	1853.03
MTD023UID	12	TS3006b.Mix-Headset	1875.872	1877.759
MTD023UID	12	TS3006b.Mix-Headset	1886.243	1887.977
MTD023UID	12	TS3006b.Mix-Headset	1914.477	1918.681
MTD023UID	12	TS3006b.Mix-Headset	1919.654	1919.861
MTD023UID	12	TS3006b.Mix-Headset	1930.034	1931.714
MTD023UID	12	TS3006b.Mix-Headset	1936.096	1936.448
MTD023UID	12	TS3006b.Mix-Headset	1937.648	1942.639
MTD024ME	32	TS3006b.Mix-Headset	1895.402	1896.648
MTD024ME	32	TS3006b.Mix-Headset	1948.058	1948.834
MTD024ME	32	TS3006b.Mix-Headset	1949.684	1952.056
MTD024ME	32	TS3006b.Mix-Headset	1961.414	1965.086
MTD024ME	32	TS3006b.Mix-Headset	1973.316	1977.8
MTD024ME	32	TS3006b.Mix-Headset	2008.235	2010.76
MTD024ME	32	TS3006b.Mix-Headset	2022.838	2025.374
MTD024ME	32	TS3006b.Mix-Headset	2037.769	2038.679
MTD024ME	32	TS3006b.Mix-Headset	2042.382	2045.345
MTD024ME	32	TS3006b.Mix-Headset	2048.746	2049.52
MTD024ME	32	TS3006b.Mix-Headset	2052.6	2052.847
MTD024ME	32	TS3006b.Mix-Headset	2074.889	2075.697
MTD024ME	32	TS3006b.Mix-Headset	2080.099	2081.2
MTD024ME	32	TS3006b.Mix-Headset	2087.11	2088.941
MTD024ME	32	TS3006b.Mix-Headset	2095.664	2097.953
MTD024ME	32	TS3006b.Mix-Headset	2122.243	2123.899
MTD023UID	13	TS3006b.Mix-Headset	1960.618	1960.656
MTD023UID	13	TS3006b.Mix-Headset	1993.1	1994.211
MTD023UID	13	TS3006b.Mix-Headset	1997.635	2005.609
MTD023UID	13	TS3006b.Mix-Headset	2027.214	2028.047
MTD023UID	13	TS3006b.Mix-Headset	2031.047	2037.695
MTD023UID	13	TS3006b.Mix-Headset	2046.854	2048.537
MTD023UID	13	TS3006b.Mix-Headset	2050.581	2050.816
MTD023UID	13	TS3006b.Mix-Headset	2054.723	2055.531
MTD023UID	13	TS3006b.Mix-Headset	2058.496	2059.856
MTD023UID	13	TS3006b.Mix-Headset	2065.243	2065.259
MTD023UID	13	TS3006b.Mix-Headset	2070.159	2072.011
MTD023UID	13	TS3006b.Mix-Headset	2082.229	2086.876
MTD023UID	13	TS3006b.Mix-Headset	2100.928	2101.657
MTD023UID	13	TS3006b.Mix-Headset	2104.989	2106.135
MTD023UID	13	TS3006b.Mix-Headset	2124.128	2125.111
MTD022ID	18	TS3006b.Mix-Headset	1800.182	1800.72
MTD022ID	18	TS3006b.Mix-Headset	1810.231	1810.77
MTD022ID	18	TS3006b.Mix-Headset	1812.737	1813.25
